Name	00D_1	00D_2	00D_3	07D_1	07D_2	07D_3	16D_1	16D_2	16D_3	30D_1	30D_2	30D_3	50D_1	50D_2	50D_3	55D_1	55D_2	55D_3	60D_1	60D_2	60D_3
Kukoamine A 地骨皮甲素	195808450.7	132122115.8	215161199.5	318731.0432	298035.4831	254621.4812	216304.489	198126.0198	237205.8175	63799760.44	67659429.5	43243837.88	75100430.37	121853168.8	112861130.2	145972529.4	61125753.56	38074519.13	50550510.25	21233566.05	57119726.46
L(+)-Leucinol L-亮氨醇	1143224.147	1303603.954	1422446.47	402597.7549	414808.0672	481330.7881	14861463.66	3313055.804	895016.1291	71418560.45	86672146.11	94707895.26	79194383	25665955.43	50275808.71	40784453.46	44062660.06	75291624.21	17335857.83	58066269.94	69543489.98
L-(+)-Citrulline	49894492.57	45346336.58	38757288.57	220622229.1	380383393.2	198494460.8	144485338	144341969.9	183146722.9	149718831.5	166586234.4	107969740.4	106604011.9	107341052.9	82307026.87	90506614.3	78868489.72	54549202.63	29999711.46	9882048.039	16262411.84
L-5-Hydroxytryptophan	9525401.842	8701219.013	10043171.93	1982290.156	1526553.643	950037.4645	2482370.441	4382569.712	310241.8084	9760412.531	9408909.703	7864845.764	4227585.819	3855099.834	4029068.629	6696795.34	6193795.6	4716663.158	3531101.451	3007899.867	2824174.651
L-Alanyl-L-proline	242684424.9	224382918.2	230608604.2	107628420.8	81751710.59	87648619.65	81871660.57	81270003.36	59542629.31	62018338.92	48512956.66	67166494.2	50559904.83	53054739.6	55155262.47	63339110.27	63306269.68	61146727.77	123122380.9	111252445.5	96869902.59
L-Aspartic acid	47330165.05	46607326.64	25033591.27	119752248.6	118374322.5	42722113.14	54011985.57	130594795.8	143442373.1	88814186.7	117330532	79374181.84	113445083.7	101525878.3	108443080.1	25178814.49	44303733.72	79349550.72	87366949.4	84093199.51	100846399
L-Cysteine	7747470.607	9874513.71	8013737.047	3556577.518	3998856.228	4473799.807	4505746.527	5040174.761	5849969.116	2770968.79	2732115.066	2873935.736	11834963.07	6011486.496	10713076.57	36142115.15	32447075.9	37506962.8	17681787.31	10307828.25	7507478.255
L-Cystine	2799610.975	2527061.348	1617076.069	3699666.997	3606846.931	2103955.289	44812354.83	68432808.71	49815753.44	45312487.04	53163340.7	43108140.06	22814143.88	19158924.55	23656071.94	23451186.99	19145019.41	33460449.12	16415954.57	22731962	15657175.71
L-Glutamine	644077575.8	586154073.7	577096733.5	950097941.2	1533585386	479300380.8	1444258101	1235931106	1770919629	3336450492	3315724727	2493918941	3650454248	2544144660	2069132843	3727279225	3391398455	3143111913	2092083367	1711663110	2349866621
L-Glutathione (reduced)	1431626.364	1545695.574	1575986.733	4564660.026	7846140.524	3173005.92	5984699.126	7322050.226	10459087.6	376685354	420214634.4	390931505.5	1288537498	1303069556	1390388471	967697557.4	974741287.8	826027905.4	71093298.65	45091344.59	36614106.36
L-Glutathione oxidized	64399851.24	70443032.71	63751039.93	75256229.71	96802841.32	71132968.13	160161161.2	150451274.8	120859796.3	116312231.8	103362470.3	90954325.24	36911337.61	27811914.2	31109496.74	17849664.76	15691194.43	12117968.61	16550581.4	29183128.39	27514582.06
L-Histidine	41717994.39	35794776.12	34363468.52	4885233.858	25798337.77	22645830.38	42483786.84	45077039.85	40418523.82	82574604.84	59987903.97	60448222.91	153858715.5	76528227.51	82922969.19	151332227.1	136460895	177262464.1	192044546	193123596.1	203353622.5
L-Kynurenine	6684143.87	6393181.704	6824323.296	2987274.87	2839208.766	3065518.911	3856981.197	5340336.039	3768870.005	7862040.918	8610266.458	7620113.579	9014691.739	8989360.848	9397989.851	13794440.64	11743536.86	11396148.19	9475246.13	6956786.576	7209159.258
L-Methionine sulfoxide	233878146.5	248759935	293764037.8	82160978	87764662.26	113995154.6	99989091.93	81502994.64	128320068.2	100367654	84245814.7	86608665.13	99146344.26	83539624.61	162809549.1	166739297.5	156954755.9	156815971.3	145426275.1	145155172.5	127342232.1
L-Phenylalanine	13026186793	13457241230	13101563636	1688202757	1637776624	1953013056	1033973300	1096616594	918557961.5	2045022334	1288633255	2061058810	2253330944	1231511936	1830643538	4716441704	4300758426	5823420744	9903995996	10824887288	11058893156
L-Pyroglutamic acid	168068243.2	175348214.8	161267884.9	413079640.9	603978920.8	188862425.9	634072400.6	566691924.5	762479316.7	1274369565	1291478062	1009471021	1412322357	1015808001	851495957.5	1430420840	1306868804	1250820540	1289510131	640659408.9	888535865.2
L-Serine	64370985.78	65511321.45	26866686.02	6507205.536	13891404.6	38763368.11	15066630.25	39175292.53	33913632.13	96926510.32	70657599.29	85339274.29	139301239.1	122209589.5	177064951	155033931.5	110647026.5	153456830.4	42029700.51	124132876.7	123071145.2
L-Tyrosine	4972604646	4962833552	4738348458	406070113.6	373388465.5	395781331.8	413423659.4	394854055.9	323247343.9	1083557653	691672178.8	1058858361	540248213	348553951.1	434721054.4	888908511.7	820810204.9	965960478.5	2067704665	1598393625	1760882715
L-Tyrosine methyl ester	4428379.92	4135010.777	3874258.383	6377202.219	7121002.476	5237113.507	4832760.361	4482967.889	5307204.06	5427141.135	5225064.003	5754459.967	6933378.782	6673147.75	5445478.751	11853387.72	11098716.62	12014893.39	16808856.38	13966738.49	12016317.49
L-beta-homolysine-2HCl	5666109.275	6608132.177	6286760.026	255892.6143	126855.8656	169546.3274	122918.5753	122532.6606	112759.0805	110451.3497	120611.3422	122753.5305	876276.0182	416378.7141	823689.8625	1914739.161	1642344.978	1907250.985	34619261.65	31975480.45	25248078.88
LLK	47201799.9	53245180.92	56276333.95	811790.0555	1236742.888	812616.7098	457054.8576	594379.2136	532000.7957	438340.2489	411429.2721	577957.2853	328345.5018	325078.7438	357552.1131	547861.3451	618081.2883	694948.3767	3166992.788	2989229.621	1297838.125
LPC 18:1	52688697.92	44021327.9	38995144.55	661653491.8	611465234	586187345.1	78439122.42	84206167.22	73922616.13	22670991.52	28326249.2	28654282.66	18420985.46	18354760.52	16673785.28	23537804.35	24774621.62	23937340.86	12350451.61	4779687.711	10006605.29
LPC 18:2	488173726.8	496996875.4	466938716.6	4370835778	3928860727	4324780226	954373330.5	866672466.3	818688914	380573565.6	578561115.3	369049488.7	257867231.7	189159501.5	228140427.6	200680184.8	202703342.4	218208644.7	135192200.9	44843652.64	93215882.75
LPC 18:3	73069805.38	72499763.79	75400768.73	544458116.5	646732480.2	574353507.5	79463896.41	75001471.49	63324721.66	40255921.26	63454345.12	41201863.13	24367633.8	14176513.81	20798620.29	30999035.27	25888106.71	34363815.29	1196435.681	343240.3875	491855.5141
Lactamide	121759117.3	90629366.65	132975241.1	56542226.97	54445651.06	55318011.16	44099577.47	35145300.89	21613042.89	93047491.66	89873828.38	82701452.15	74478813.85	52243927	59269422.8	49332101.52	67873065.18	82850227.08	80236516.89	77977734.25	52807425.58
Lauric isopropanolamide	247078.2023	248306.4795	277077.7528	210413.5053	200714.0485	232342.9074	700285.8766	126753.7211	316476.6641	9917748.192	8863189.424	10861932.84	16445051.71	6413460.846	10944179.58	10071528.98	9365454.284	14302710.92	8523635.484	16639655.29	21379458.73
Laurolactam	1784588.187	1565337.407	350641.6747	1722338.268	1228533.522	2535261.462	19745684.23	11637960.12	16254479.22	57324559.24	67759988.28	68603718.43	69045099.56	42757198.88	60095807.49	66557760.04	41621645.55	73993176.53	55435885.97	104596266.1	100669285.4
Leu-Gly-Gly	105257369.3	111217861.5	104809707.2	7932875.306	6529427.538	14536593.03	454259.0617	386067.7316	394097.8788	295064.2692	255830.486	256545.4803	289462.3425	359406.36	266794.036	1948402.61	584476.2344	608185.1384	33243543.92	20669015.47	43438484.07
Leucine methyl ester	5085150.525	5255594.15	4716073.662	14539038.79	8333999.499	12694389.41	13283169.66	11664145.98	14439974.24	12826670.86	13817771.79	11411879.3	19369900.61	14836715.84	17511947.66	34119349.56	29064933.65	30908355.06	39875358.4	33398854.38	26194510.04
Leucylalanine	2137488781	2150079786	1952974828	76577376.21	60911617.35	76423565.96	6876751.072	7660909.273	7471735.314	11914575.02	10018330.06	9701851.55	19367630.82	15331498.97	18836630.17	59421573.37	52034460.59	56837751.87	708520997.1	615889172.2	551559657.8
Leucylleucine	2652177817	2618309689	2581297141	101823372.5	81416211.26	109268260.2	9023666.961	9089111.98	10662893.09	15004098.37	11946237.18	12962237.67	19992398.6	16576176.91	19794489.28	56697053.36	49343741.99	56719796.93	925402372.7	779280925.5	673072569.2
Leucylproline	2475408201	2360882276	2454004619	43199951.39	28662816.21	47052289.01	9818219.695	9831236.034	11178200.16	8429429.469	9651582.078	9163778.208	7293340.626	5497342.857	6009704.638	6751528.115	6804783.055	6454052.519	449471469.8	719592715.6	759000418.2
Leucylvaline	1952227823	2176830815	1986375319	58215487.58	41851076.43	60817170.48	4938090.938	5156432.707	5743747.622	7430300.066	6703544.896	6525792.153	9516683.697	6786960.085	7701567.521	20826941.11	18900088.08	20301632.94	711191697.4	615097400.8	560573756.4
Levallorphan	658268.1664	481918.9563	415253.7456	120938.0986	113695.928	519660.5179	179419.5424	334882.3077	679142.8403	10059330.01	11859856.58	6855947.132	2373421.977	10007748.48	20498314.9	3918007.534	2169988.371	5065832.366	3726464.119	752670.863	3531011.31
Linolenic acid ethyl ester	3715646.566	3801458.405	3224747.923	241369.8501	200393.7629	198663.741	1910457.55	1222631.486	4553304.056	4183580.032	4481620.609	4324726.001	3550288.543	2131129.093	3658806.14	3464091.697	3059147.324	4159845.132	3238539.538	3577495.726	3477951.523
Linoleoyl ethanolamide	352478268.5	368795572.9	371882882.1	24366417.92	20343092.43	28645784.37	13487543.33	22244553.7	8875140.703	7952765.98	4678798.031	9451377.828	10094808.96	15917699.58	12494518.07	9614849.6	15242310.91	12565282.33	144209106.5	154608085.9	237106401.9
Lupeol	1021663.986	706563.2171	1152279.728	1122873.408	859071.8388	1078609.866	5400363.361	5662929.659	5889129.669	4082415.227	5863346.081	5846734.088	3002931.314	3750498.217	3678504.073	1462799.118	3047801.674	3605168.995	3873625.285	4185144.273	4180102.927
Luteolin	209107124	185843539.4	187588012.8	6431165.502	925570.536	3268151.495	471471.5568	807117.2604	441388.0425	491561.8502	444297.475	558039.9553	336261.005	335523.9813	344007.8132	402956.9531	365679.1288	354515.3435	475492.4735	508070.2825	1180212.588
Meconin	5065566.272	3323732.881	4491631.325	470255.4099	1258801.91	956137.6698	326874.0857	327808.6394	313548.7659	715484.1985	632398.4925	1249190.589	9540969.058	3475509.338	7312009.64	5809091.873	11779047.99	5228632.28	10550316.02	8411538.933	10853471.53
Meperidine-d5	39588075.33	37826763.43	47345625.7	55816856.87	56032483.35	60391683.13	41557875.47	39864241.67	28376491.8	24491211.52	32142380.49	21237675.99	2740621.488	4218978.565	3442352.182	3224264.216	4517762.85	5572499.274	6591283.04	3529497.025	1242047.722
Mesterolone	8800710.138	8907508.457	8091319.514	10351470.4	26227568.82	11480668.83	40556690.22	26778902.41	27325133.11	27236594.31	30709377.04	23349516.45	28826991.29	53975613.18	55632633.5	5857914.956	7178395.438	6278384.863	11755630.47	5163612.747	7167439.969
Methacrylamide	286177721.7	274949824.2	244814883.2	188580201	138841450.2	147609015.1	38484065.13	52128982.25	50517346.21	79389993.77	69137621.45	69694358.56	98888167.72	53947879.35	61711686.55	59383037.88	54599525.52	57961429.38	200229810.6	193397834.4	203671637.3
Methanandamide	9607167.644	9089207.34	6611094.11	6012398.69	35699136.1	13133471.93	3449433.446	6405165.539	1498388.269	2283703.378	1092729.417	972484.7098	11457948.73	10564106.09	4856180.426	7245311.167	12437467.4	7220704.743	7976239.3	9410955.147	10506661.37
Methionine	1670169861	1711481502	1653915798	124782729.9	111327348.6	118634462.4	106587796.8	102318589	101916564.7	157402350.5	155334842.1	146491546	321371511.4	226113799.6	281743359.5	656668566.8	732976223	624626319.5	773880794.3	634817106.3	789882485.5
Methionine methyl ester	3357875.572	2693313.613	1235865.181	8486681.052	10395728.44	8142896.577	5836057.578	6390642.925	5728332.005	4732112.495	5297153.4	4477071.033	5147792.924	4359711.777	4408634.322	7097538.164	7332851.548	7777646.058	12548453.44	10749886.02	9899486.53
Methyl 4-hydroxy-3-methoxycinnamate 阿魏酸甲酯	12636020.51	14420535.59	13520480.39	21529035.67	26062620.85	23621412.63	24759410.46	24215321.92	25400402.74	18255837.76	21786321.05	22190480.72	9847535.446	8468763.374	10626243.47	12729875.95	9751732.497	8806533.857	7365943.807	13594590.77	10551817.78
Methyl 4-hydroxycinnamate 4-羟基肉桂酸甲酯	159907.3382	107230.8792	258493.0041	109166.2036	113603.029	141397.9594	721934.4	699366.4209	693222.5585	2414777.045	6041716.928	5270659.009	2189606.43	1788375.21	3464055.145	2853206.007	1472577.951	3689383.919	1298148.38	3788111.707	4901492.641
Methyl cinnamate	1934415.92	5609970.365	966228.4158	1392723.274	4640151.378	1703924.407	7010331.568	6472941.228	4204214.986	156243049.9	129544313.8	182100829.4	124496833.9	198864844.5	148045366	96235966.9	133519870.7	98894050.81	94260231.43	76193323.01	99629095.14
Mono(2-ethylhexyl) phthalate (MEHP)	6161390.455	5069881.106	5165368.247	15318723.57	14892336.15	15076727.84	19509265.57	6053156.357	3653234.185	3784148.236	2302329.179	3906037.64	6052717.671	5634116.423	7050633.584	4020982.507	4135347.935	5502125.644	8120791.579	12589350.59	13430745.04
Monoolein	27066045.27	24119237.17	24776221.39	35136247.44	29994643.21	33991724.86	32765501.46	21224384.97	38378747.82	2658592.24	12109459.63	3381135.66	4068984.207	3258587.886	3779204.14	4270759.49	3781469.621	3851362.029	22508774.64	4439381.953	7818411.99
N'-hydroxy-3-[3-(trifluoromethyl)phenoxy]pyrazine-2-carboximidamide	765767.9198	914180.7917	1071859.541	741921.4037	1418596.035	291082.5577	2142636.436	3008541.651	2641193.614	8775792.763	6532776.106	6062300.592	2360033.512	5817074.254	5068620.713	5524292.479	4663546.526	4598351.542	2319193.211	2885440.848	2136863.093
"N'-{6-[(5-chloro-3-pyridyl)oxy]-3-pyridyl}-N,N-dimethyliminoformamide"	29650250.54	25431652.37	31019783.61	1591582.999	1676388.756	2488048.34	407193.7754	406914.6188	450905.8511	288426.079	279206.0871	368037.4869	211789.6142	204245.9752	260975.322	250817.0027	297507.3191	461473.3257	12886324.87	9759438.421	5690770.228
N'2-{2-[(4-Chlorophenyl)thio]ethanimidoyl}-1-methyl-1H-pyrrole-2-carbohydrazide	17040396.63	15232757.33	12991655.39	29319093.43	20897590.34	18625121.86	20536526.21	20050914.35	15852696.19	33513834.63	26111213.32	22604485.65	22475742.82	22820251.36	27605226.67	35063302.38	34245220.47	33640456.09	68205989.9	59767883.15	52496083.17
"N,N'-Dicyclohexylurea"	11659358.39	9900879.467	13241526.06	26606515.42	32687087.31	25948162.96	58686940.66	19837937.13	9518790.168	11004876.43	8713344.785	10719945.12	26529990.62	25611580.38	29879360.81	14147943.35	15046075.14	14975525.97	31114797.37	45520573.92	57217066.78
"N,N-Diethyldodecanamide"	6741780.358	6030111.171	6546025.623	14593686.5	14069176.82	15368483.48	23027372.22	17056068.44	8231230.281	41742414.07	30494806.12	40772693.32	237068271.6	177175292	210256933.3	417732522.9	261110258.3	297117676.5	240758904.4	484991606.1	378236243.4
"N,N-Dimethylsphingosine"	408870.6758	560021.9488	692444.9285	697961.4466	1140712.192	1774638.324	1631831.136	770272.7048	777529.144	14841393.21	13585316.08	14088824.89	29030186.93	27563618.67	35765513.42	30986064.44	35833420.46	46838963.91	27484837.65	42868355.33	16663970.12
N-(9-oxodecyl)acetamide	1542178.741	1462814.611	1346093.788	21797473.57	34854696.5	30754251.94	23752891.57	17506103.21	25557724.57	609538.5866	545337.795	485460.9756	443958.6202	370132.8675	411196.7076	468041.2747	430583.3459	374795.9019	508624.9164	457061.8415	428338.0424
N-(p-Coumaroyl) serotonin	97499279.69	98481041.62	109439783.3	780660.4069	854347.2491	850023.238	584024.8796	535220.1058	566018.288	529036.5722	507946.7852	504861.4172	451816.2872	485605.2105	477062.9871	573944.4896	489672.6485	496597.7373	530813.0153	476453.5129	469667.8258
N-Acetylserotonin	2334465.739	2364509.613	1677256.946	4873899.814	4979604.409	4115577.007	4456785.626	5133133.622	3930505.92	3777605.518	3237848.933	3594785.02	4432594.301	3963565.571	3760230.365	6576659.1	6040541.622	6473307.91	6792854.714	5787443.569	4408408.604
N-Desethyl acetildenafil	7626000.557	10076401.96	5867393.755	217946.3917	232723.7467	316540.4186	2660738	3144538.05	2899909.172	3172587.522	3066146.294	3767996.091	2542319.492	2544057.055	2892167.205	1250244.505	1739544.449	2230605.024	2349039.438	5172409.31	3524078.376
N-Fructosyl isoleucine	43289960.85	43528110.88	41157120.06	5288315.008	3443437.78	5109071.306	8688786.728	9096411.661	8090437.389	15192837.28	13029655.82	15927959.78	16530927.8	14577046.03	16879664.95	20702537.96	20362887.64	28165206.39	107474451	86871223.66	48665523.12
N-Methylcaprolactam	7777426.037	8516158.579	13871076.1	37488018.51	37966391.79	27864862.35	54033045.19	35566771.63	28140560.29	84679491.59	74488292.72	68607711.55	55171442.34	58276943.75	49165891.54	95715683.91	68379166.12	76409230.16	97409841.63	97782163.73	77083004.23
N-Methyldioctylamine	493149.7159	536779.8116	517962.7566	494308.1034	487781.1693	487981.2335	905671.6702	679788.1066	829118.4929	9082412.545	6756481.299	8843918.162	8341251.687	3711597.722	6663614.653	7961786.622	8167599.356	11875920.91	5214117.482	3738904.206	11889472.1
N-Phenylcarbamoyl 3-amino-2-[4-(trifluoromethyl)piperidino]pyridine ethanolate	8052024.999	7812867.843	7611023.745	407794.0857	687999.7404	824113.5354	199644.2127	184607.0135	213315.9721	461042.2026	404225.4989	479579.22	441958.0965	597298.8697	497215.0171	462678.2114	489972.9066	469563.7709	525189.7464	451718.8982	475185.2773
"N-[3-(2-methyl-4-pyrimidinyl)phenyl]-1,3-benzothiazole-2-carboxamide"	844838.2324	1024701.382	1134685.089	929596.4892	1372964.23	992260.4672	489854.1937	932749.4529	1357463.079	842133.3466	1192651.336	1138498.541	2869060.375	3877097.064	4731139.234	12234088.5	11596922.61	16249378.73	6103666.699	9011131.025	8847785.062
