Name	00D_1	00D_2	00D_3	07D_1	07D_2	07D_3	16D_1	16D_2	16D_3	30D_1	30D_2	30D_3	50D_1	50D_2	50D_3	55D_1	55D_2	55D_3	60D_1	60D_2	60D_3
BC332_18378_mrna	21.0	35.0	17.0	37.0	54.0	44.0	71.0	48.0	77.0	32.0	31.0	34.0	54.0	42.0	42.0	14.0	8.0	9.0	19.0	63.0	36.0
BC332_22398_mrna	4057.2	11195.4	4766.94	0.0	0.0	0.0	0.0	0.0	0.0	1.37586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_34849_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_04920_mrna	137.0	112.0	44.0	42.0	42.0	66.0	26.0	22.0	34.0	125.0	123.0	129.0	63.0	41.0	93.0	10.0	14.0	6.0	25.0	34.0	24.0
BC332_14371_mrna	560.0	2249.0	787.0	87.0	22.0	8.0	66.0	42.0	70.0	19.0	22.0	18.0	5.0	10.0	12.0	6.0	13.0	11.0	15.0	7.0	3.0
BC332_08572_mrna	652.72	610.948	383.71	929.256	1031.05	899.448	1335.0	925.143	1467.02	805.335	915.897	761.442	717.559	987.691	659.945	1041.88	1454.09	1449.57	1059.03	874.752	775.847
BC332_26669_mrna	92.0	87.0	39.0	251.0	203.0	191.0	156.0	170.0	228.0	154.0	131.0	121.0	108.0	112.0	95.0	87.0	64.0	83.0	55.0	46.0	58.0
BC332_03301_mrna	0.0	0.0	1.0	18.0	9.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
BC332_15028_mrna	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_01485_mrna	832.0	682.0	434.0	909.0	712.0	831.0	1200.0	888.0	1431.0	1235.0	1108.0	931.0	542.0	613.0	634.0	306.0	299.0	318.0	473.0	635.0	323.0
BC332_12415_mrna	6.0	0.0	0.0	4.0	3.0	2.0	5.0	7.0	12.0	0.0	7.0	1.0	5.0	20.0	4.0	66.0	49.0	66.0	44.0	8.0	27.0
BC332_28508_mrna	279.0	209.0	143.0	97.0	60.0	42.0	176.0	162.0	481.0	746.0	203.0	259.0	112.0	95.0	165.0	250.0	162.0	224.0	548.0	469.0	572.0
BC332_07864_mrna	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_28929_mrna	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_21424_mrna	0.0	32.095	2.68209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_27793_mrna	6.0	4.0	4.0	2.0	14.0	18.0	4.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_17376_mrna	1.0	0.0	0.0	3.0	5.0	3.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
BC332_25747_mrna	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_16774_mrna	1.50472	0.0	0.0	0.0	2.10607	2.0	2.0	0.0	2.27197	1.32928	0.0	3.53501	7.22057	0.0	2.20702	4.29513	1.12772	7.03434	0.0	0.0	0.0
BC332_03000_mrna	514.898	414.379	311.527	375.149	398.794	450.755	379.771	254.567	338.491	514.684	438.0	468.22	469.147	549.218	685.267	225.0	144.38	177.178	426.154	542.109	265.0
BC332_09886_mrna	812.0	818.0	456.0	680.0	711.0	716.0	724.0	570.0	886.0	1263.0	1091.0	1297.0	1009.0	1094.0	1235.0	665.0	616.0	694.0	1301.0	1305.0	1119.0
BC332_33034_mrna	6.07143	9.04762	0.0	3.45455	7.875	7.53086	0.0	0.0	2.33333	0.0	1.42e-06	0.0	4.10465	24.7403	42.3167	0.0	1.90475	0.0	0.0	0.0	0.0
BC332_01568_mrna	1576.0	1342.0	852.0	1571.0	1423.0	1731.0	2386.0	1707.0	2480.0	2291.0	2072.0	1655.0	924.0	1239.0	1185.0	346.0	328.0	364.0	671.0	694.0	463.0
BC332_24040_mrna	354.0	393.0	247.0	423.0	467.0	423.0	523.0	389.0	582.0	720.0	517.0	555.0	709.0	712.0	643.0	768.0	752.0	877.0	1178.0	1054.0	971.0
BC332_08052_mrna	538.0	799.0	425.0	752.0	757.0	699.0	923.0	702.0	856.0	1148.0	946.0	761.0	617.0	813.0	775.0	543.0	571.0	635.0	958.0	837.0	821.0
BC332_24370_mrna	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	8.0	16.0	11.0
BC332_21226_mrna	25.0	29.0	11.0	88.0	78.0	182.0	40.0	22.0	63.0	20.0	55.0	39.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	1.0	0.0
BC332_18582_mrna	935.0	860.0	628.0	2885.0	3026.0	2681.73	4111.0	3098.0	5174.0	3762.0	3615.84	3060.0	1303.0	1045.0	2118.0	172.0	102.0	151.0	285.0	87.0	226.0
BC332_28064_mrna	74.0	70.0	39.0	206.0	147.0	157.0	214.0	148.0	247.0	170.0	106.0	115.0	83.0	91.0	142.0	7.0	8.0	1.0	8.0	39.0	18.0
BC332_08806_mrna	41.0	24.0	17.0	10.0	30.0	26.0	0.0	3.0	0.0	29.0	14.0	19.0	66.0	62.0	81.0	10.0	8.0	11.0	9.0	12.0	7.0
BC332_15251_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_23298_mrna	53.0	52.0	31.0	24.0	16.0	28.0	19.0	13.0	27.0	68.0	35.0	50.0	131.0	101.0	107.0	90.0	60.0	92.0	76.0	66.0	65.0
BC332_09091_mrna	82.0	102.0	55.0	70.0	72.0	40.0	40.0	34.0	77.0	226.0	64.0	767.0	3800.0	2174.0	3940.0	448.0	475.0	458.0	390.0	317.0	312.0
BC332_12768_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0
BC332_16281_mrna	270.0	271.0	200.0	442.0	352.0	263.0	267.0	226.0	242.0	210.0	209.0	140.0	193.0	195.0	198.0	128.0	68.0	98.0	135.0	93.0	103.0
BC332_07762_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_30621_mrna	47.0	51.0	24.0	25.0	18.0	51.0	11.0	4.0	8.0	2.0	7.0	2.0	1.0	5.0	4.0	0.0	1.0	1.0	2.0	3.0	4.0
BC332_23220_mrna	25.0	14.0	3.0	9.0	25.0	15.0	16.0	9.0	10.0	37.0	33.0	42.0	37.0	17.0	26.0	11.0	4.0	4.0	16.0	10.0	12.0
BC332_08188_mrna	2623.0	2414.0	1421.0	3740.3	4251.67	4415.0	2957.0	2201.0	2830.0	1923.0	1519.0	1572.0	1271.0	1763.0	1945.0	423.0	342.0	363.0	876.0	1592.75	871.0
BC332_33119_mrna	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_14128_mrna	132.0	125.313	62.0	44.7033	47.0	48.8558	28.0	48.0	43.0	32.0	65.0	33.0	135.0	123.0	111.0	55.0	63.0	49.0	58.0	37.0	57.0
BC332_31418_mrna	47.0	71.0	33.0	98.0	70.0	99.0	86.0	61.0	55.0	35.0	39.0	30.0	6.0	21.0	13.0	22.0	13.0	30.0	30.0	39.0	15.0
BC332_29322_mrna	17.0	24.0	16.0	23.0	25.0	23.0	30.0	25.0	17.0	27.0	12.0	28.0	18.0	22.0	31.0	7.0	13.0	19.0	17.0	28.0	5.0
BC332_21974_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
BC332_14288_mrna	235.0	173.0	173.0	553.0	404.0	369.0	307.0	380.0	420.0	423.0	413.0	399.0	445.0	464.0	613.0	311.0	235.0	287.0	344.0	124.0	340.0
BC332_30010_mrna	90.0	64.0	54.0	70.5204	11.3765	18.0	28.6456	10.0	20.0	41.0	37.0	56.0	70.679	58.0	119.0	11.0	1.0	5.0	13.0	0.0	7.0
BC332_14124_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_02926_mrna	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
BC332_30126_mrna	98.0	75.0	41.0	65.0	80.0	38.0	271.0	249.0	422.0	235.0	250.0	142.0	2.0	6.0	8.0	5.0	7.0	2.0	10.0	5.0	14.0
BC332_15640_mrna	797.0	751.0	516.0	910.0	787.0	844.0	812.0	575.0	953.0	768.0	709.0	686.0	482.0	556.0	569.0	543.0	487.0	611.0	572.0	276.0	464.0
BC332_22151_mrna	3.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	0.0	42.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
BC332_01184_mrna	200.0	450.0	150.0	298.0	266.0	210.0	244.0	155.0	229.0	155.0	98.0	153.0	85.0	90.0	169.0	13.0	36.0	25.0	45.0	81.0	36.0
BC332_28881_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_27710_mrna	8.0	2.0	0.0	24.0	20.0	12.0	8.0	11.0	5.0	0.0	1.0	0.0	1.0	3.0	2.0	1.0	0.0	7.0	0.0	0.0	0.0
BC332_16297_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_24626_mrna	281.607	216.034	134.069	443.841	482.141	499.361	604.121	483.57	710.639	458.263	299.371	304.449	404.609	600.049	391.598	188.628	164.194	182.232	289.24	307.257	294.835
BC332_29100_mrna	59.0	49.0	30.0	50.0	29.0	44.0	8.0	13.0	29.0	45.0	23.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
BC332_03389_mrna	222.0	144.0	99.0	227.0	221.0	182.0	170.0	122.0	146.0	34.0	40.0	17.0	12.0	8.0	8.0	0.0	0.0	0.0	9.0	1.0	5.0
BC332_29537_mrna	7.0	10.0	7.0	4.0	0.0	6.0	3.0	8.0	5.0	4.0	5.0	4.0	7.0	5.0	7.0	7.0	0.0	2.0	4.0	0.0	0.0
BC332_27229_mrna	42.0	21.0	24.0	13.0	4.0	1.0	14.0	0.0	9.0	24.0	19.0	37.0	72.0	44.0	104.0	4.0	11.0	4.0	5.0	10.0	8.0
BC332_34272_mrna	3.73651	8.99222	4.05843	8.76651	2.04474	14.7286	15.586	4.2814	16.7374	21.1816	13.1965	14.0	24.1536	22.4756	22.418	8.21764	7.87529	4.0	12.3584	7.63649	6.88601
BC332_15747_mrna	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_04343_mrna	0.0	0.0	0.0	2.19686	2.04234	0.0	0.0	12.055	1.04512	0.0	0.0	0.0	1.25791	1.12344	2.17528	0.0	0.0	1.20722	0.0	0.0	1.25678
BC332_32826_mrna	22.0	19.0	3.0	25.0	12.0	28.0	9.0	12.0	4.0	10.0	36.0	8.0	1.0	6.0	3.0	0.0	0.0	0.0	1.0	1.0	2.0
BC332_04842_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_17294_mrna	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_06269_mrna	0.0	0.0	3.99994	3.0	0.0	1.01505	1.0	0.0	1.0	2.15808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
BC332_06248_mrna	98.0	66.0	92.0	265.0	132.0	106.0	113.0	117.0	157.0	77.0	63.0	56.0	105.0	81.0	117.0	41.0	43.0	38.0	58.0	113.0	57.0
BC332_29748_mrna	51.0	60.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_34468_mrna	89.0	64.0	31.0	28.0	35.0	53.0	45.0	21.0	86.0	249.0	111.0	270.0	1101.0	651.0	774.0	280.0	357.0	314.0	743.0	800.0	1008.0
BC332_05902_mrna	1123.0	3642.0	1336.0	118.0	52.0	62.0	104.0	46.0	75.0	84.0	74.0	39.0	41.0	518.0	74.0	395.0	963.0	818.0	574.0	653.0	611.0
BC332_33794_mrna	316.437	193.894	185.365	70.0	82.3871	362.919	61.6971	72.0	29.5472	54.0	69.6453	54.3905	42.0	65.1766	68.5379	98.6916	35.4805	38.0	61.4228	70.5866	32.5804
BC332_03174_mrna	12.0	0.0	4.0	4.0	20.0	15.0	2.0	3.0	2.0	3.0	12.0	16.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0
BC332_33459_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_31237_mrna	415.454	321.113	281.025	372.252	301.245	279.159	291.715	222.375	322.53	320.468	342.414	358.022	361.353	346.564	459.258	204.819	250.462	269.724	276.369	281.366	180.6
BC332_10985_mrna	93.0	54.0	39.0	107.571	70.0	69.0	73.0	58.0	75.0	90.0	81.0	111.0	51.0	50.0	100.0	20.0	24.0	25.0	43.0	50.0	39.0
BC332_01108_mrna	835.0	764.0	435.0	1348.0	1334.0	1320.0	1458.56	1337.0	1651.0	1993.0	1659.0	1662.0	1352.0	1759.0	1473.0	795.0	642.0	729.0	947.0	564.0	819.0
BC332_07563_mrna	223.0	194.0	117.0	362.0	303.0	344.0	510.0	415.0	510.0	348.0	270.0	318.0	415.0	490.0	479.0	372.0	364.0	391.0	346.0	540.0	307.0
BC332_00482_mrna	1461.0	1281.0	888.0	446.0	656.0	867.0	401.0	185.0	401.0	498.0	216.0	501.0	227.0	120.0	384.0	142.0	75.0	94.0	851.0	1859.0	924.0
BC332_24571_mrna	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_02835_mrna	2.0	21.9821	4.0	5.0	2.0	2.0	0.0	0.0	0.0	1.0	5.0	2.0	8.0	11.0	5.0	6.0	4.0	2.0	4.0	0.0	2.0
BC332_32887_mrna	26.0	42.0	17.0	85.0	78.0	46.0	97.0	60.0	82.0	88.0	62.0	78.0	118.0	108.0	97.0	50.0	38.0	50.0	67.0	26.0	64.0
BC332_18186_mrna	245.597	166.125	62.576	246.208	195.401	470.157	91.1916	45.3114	66.056	14.458	10.2157	24.0	11.099	50.1214	15.9637	3.0	1.43768	2.0	0.0	0.0	0.0
BC332_02904_mrna	0.0	3.55437	0.0	0.0	1.23321	1.54872	0.0	1.0	1.0	1.0	3.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
BC332_14782_mrna	6.0	7.2552	2.0	5.0	3.0	11.0	5.0	10.0	14.0	9.0	12.0	21.0	8.0	9.0	20.0	2.0	4.0	2.0	1.0	0.0	3.0
BC332_04329_mrna	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.33302	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_16456_mrna	1493.0	1368.0	871.935	2130.0	2182.0	2237.0	2418.0	2060.0	2484.0	2636.0	2292.0	2098.0	1774.0	2053.0	2177.0	890.0	787.0	958.0	1036.0	1174.0	854.0
BC332_15079_mrna	37.0	68.0	22.0	40.0	21.0	17.0	23.0	23.0	33.0	17.0	14.0	15.0	22.0	25.0	27.0	6.0	17.0	19.0	13.0	5.0	6.0
BC332_30858_mrna	491.0	454.0	304.0	628.0	495.0	487.0	1064.0	1025.0	1227.0	1391.0	1319.0	1004.0	817.0	980.0	841.0	496.0	473.0	555.0	585.0	600.0	368.0
BC332_04992_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_01675_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_20975_mrna	6.16528	4.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
BC332_14968_mrna	0.0	2.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0
BC332_25844_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
BC332_26024_mrna	1.00129	2.0	3.0	4.0	2.00435	1.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.00084	0.0
BC332_04131_mrna	14.3137	40.7316	8.07669	33.4765	29.3296	31.0	30.0	12.0	27.0	15.0	14.3298	15.0677	30.1231	25.0	33.1023	16.0	17.0	17.0524	5.0	19.0	11.2141
BC332_15788_mrna	150.0	83.0	64.0	53.0	59.0	49.0	20.0	24.0	30.0	31.0	33.0	24.0	69.0	38.0	79.0	5.0	9.0	16.0	13.0	23.0	14.0
BC332_14830_mrna	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_29964_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_03146_mrna	466.0	351.0	209.0	925.0	749.0	438.0	914.0	958.0	1268.0	763.0	890.0	773.0	984.0	966.0	1004.0	317.0	353.0	425.0	539.0	121.0	579.0
BC332_06301_mrna	101.0	355.0	167.0	14.0	9.0	20.0	8.0	4.0	6.0	43.0	21.0	22.0	4.0	1.0	6.0	3.0	2.0	3.0	4.0	1.0	0.0
BC332_34247_mrna	0.0	20.7513	3.98946	41.3343	38.3098	51.4254	11.2086	4.49622	3.21094	0.0	2.31e-07	0.0	0.0	0.0	5.28564	0.0	0.0	0.0	9.12355	0.0	4.73151
BC332_04630_mrna	0.0	1.0	1.0	1.01254	1.0	3.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_20074_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_25698_mrna	0.0	1.0148	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BC332_04972_mrna	32.0	23.0	22.0	35.0	20.0	20.0	21.0	34.0	28.0	19.0	10.0	10.0	12.0	7.0	16.0	12.0	0.0	4.0	11.0	0.0	10.0
BC332_04835_mrna	60.0	45.0	36.0	164.0	176.0	204.0	79.0	44.0	92.0	4.0	16.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_04236_mrna	138.0	142.0	99.0	289.0	270.0	196.0	426.0	326.0	524.0	690.0	598.0	545.0	612.0	429.0	683.0	308.0	304.0	350.0	275.0	164.0	281.0
BC332_21521_mrna	129.0	59.0	57.0	92.0	58.0	71.0	130.0	165.0	209.0	102.0	77.0	109.0	62.0	26.0	85.0	37.0	7.0	7.0	101.0	219.0	83.0
BC332_17419_mrna	1800.0	1927.0	1097.0	2590.0	2625.0	2785.0	2437.0	1986.47	2347.0	2435.0	1998.0	1869.0	2341.0	2111.0	2159.0	1606.0	1515.0	2123.0	1434.0	1446.0	1160.0
BC332_29960_mrna	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_16147_mrna	18.3815	10.5288	19.9695	52.8342	32.8623	48.0319	13.2902	11.5259	13.5584	0.0	0.0	1.42707	20.6885	10.002	23.0119	0.0	2.0	0.0	4.37308	1.4385	1.43398
BC332_26467_mrna	30.0	213.0	70.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	9.0	5.0	12.0	15.0	0.0	2.0	2.0	6.0	17.0	13.0
BC332_16470_mrna	470.0	396.0	241.0	730.0	764.0	825.0	580.0	465.0	486.0	170.0	188.0	75.0	36.0	18.0	45.0	11.0	6.0	20.0	26.0	26.0	25.0
BC332_22241_mrna	518.0	411.74	272.0	663.0	541.774	483.582	631.464	539.851	689.703	617.828	623.821	529.0	668.0	793.0	728.0	316.89	370.0	384.944	692.0	528.946	643.82
BC332_05653_mrna	428.145	1322.0	403.0	129.0	132.0	101.0	85.0	82.0	129.0	107.0	132.0	102.0	88.2407	92.0	136.086	52.0	47.0	66.0	91.1059	71.0914	122.0
BC332_20853_mrna	380.0	325.0	198.0	407.0	376.0	306.0	473.0	424.0	486.0	439.0	529.0	411.0	195.0	242.0	248.0	108.0	108.0	139.0	104.0	78.0	109.0
BC332_34579_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_32480_mrna	697.0	641.0	442.0	633.0	697.0	753.0	637.0	515.0	711.0	662.0	519.0	581.0	516.0	647.0	534.0	554.0	538.0	670.0	887.0	1420.0	763.0
BC332_14681_mrna	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	4.0	2.0	3.0	2.0	5.0	1.0	2.0	1.0	2.0	0.0	0.0	1.0
BC332_08305_mrna	1.0	1.0	0.0	0.0	2.0	0.0	3.0	2.0	1.0	3.0	3.0	5.0	7.0	6.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0
BC332_22499_mrna	1425.0	1466.0	861.0	1099.0	1041.0	1091.0	1366.0	879.0	1296.0	1423.0	1469.0	1332.0	890.0	858.0	936.0	450.0	456.0	552.0	643.0	705.0	837.0
BC332_07615_mrna	0.0	1.0	3.0	4.0	0.0	3.0	6.0	0.0	1.0	1.0	1.0	1.0	3.0	1.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0
BC332_13378_mrna	30.0	93.0	29.0	12.0	15.0	12.0	8.0	4.0	7.0	1.0	5.0	5.0	0.0	1.0	1.0	1.0	3.0	1.0	0.0	0.0	0.0
BC332_09529_mrna	811.0	3080.0	1063.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_25531_mrna	586.0	1675.0	600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
BC332_26264_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_17166_mrna	106.0	78.0	55.0	303.0	250.0	177.0	257.0	207.0	283.0	198.0	225.0	204.0	188.0	201.0	202.0	66.0	64.0	57.0	128.0	40.0	113.0
BC332_18916_mrna	780.0	614.0	389.0	693.0	639.0	790.0	270.0	184.0	263.0	311.0	307.0	275.0	134.0	125.0	248.0	200.0	301.0	341.0	291.0	430.0	213.0
BC332_26757_mrna	28.0282	79.5402	26.5707	29.3146	43.4844	53.988	28.9251	27.9115	12.2895	34.3619	22.6351	37.8823	31.6453	39.7462	32.3936	24.5741	15.9115	15.126	22.8926	1.17671	5.32432
BC332_09095_mrna	18.0	7.0	7.0	21.0	6.0	29.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	4.0	1.0	0.0	2.0
BC332_18428_mrna	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
BC332_29256_mrna	1.0	3.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BC332_34349_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
BC332_12397_mrna	40.0	61.0	44.0	226.0	183.0	95.0	220.0	223.0	218.0	186.0	225.0	208.0	244.0	264.0	224.0	263.0	179.0	244.0	184.0	11.0	162.0
BC332_29357_mrna	708.0	675.0	437.0	1377.0	1077.0	1218.0	1252.0	1119.0	1571.0	3402.0	3064.0	3169.0	2727.0	1687.0	3101.0	706.0	420.0	417.0	1314.0	1399.0	1342.0
BC332_33792_mrna	1363.74	754.579	747.721	360.065	356.358	1519.69	281.843	272.884	265.607	285.067	371.236	187.869	189.498	368.755	328.948	412.414	116.591	140.95	236.657	222.184	136.366
BC332_02256_mrna	112.0	66.0	56.0	355.0	283.0	349.0	254.0	191.0	218.0	143.0	135.0	104.0	66.0	75.0	138.0	56.0	34.0	28.0	60.0	45.0	36.0
BC332_19832_mrna	211.0	159.0	94.0	443.524	312.0	218.0	346.464	298.45	429.0	282.388	347.423	160.0	84.0	97.0	164.0	70.0	74.0	94.0	112.0	190.0	115.0
BC332_31652_mrna	49.0	47.0	22.0	162.0	100.0	127.0	147.0	114.0	139.0	25.0	58.0	29.0	9.0	8.0	27.0	4.0	6.0	1.0	3.0	3.0	0.0
BC332_04673_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_12737_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
