Name,0010-04-02,0011-04-02,0011-07-18,0011-09-26,0011-11-21,0011-12-04,0012-01-05,0012-02-06,0012-03-09,0012-04-02,0012-06-02,0012-10-28,0012-11-01,0012-12-07,0013-01-22,0013-02-06,0013-04-11,0013-06-05,0013-08-07,0013-10-03,0013-11-01,0013-12-18,0014-01-08,0014-03-21,0014-04-24,0014-06-02,0014-08-04,0014-09-12,0014-11-18,0014-12-13,0015-01-05,0015-03-31,0015-06-17,0015-07-01,0015-08-11,0015-09-08,0015-10-13,0015-12-15,0016-01-05,0016-02-24,0016-04-21,0016-05-09,0016-06-09,0016-07-05,0016-08-22,0016-10-04,0016-12-19
C9H19O11P,51017.41,58103.67,56588.9,60001.18,76298.03,133631,83376.17,52154.25,45656.44,61023.41,57595.63,34811.9,42959.27,42419.31,48274.48,45657.56,59168.89,102539.7,73981.44,197000.3,31587.99,163306.6,224981.8,194919,135038.4,155230.7,461389.3,215500.6,176082.5,145536.2,322132,403934.2,262628.7,247736.7,356554.6,222031.6,493955.8,252095.7,184949,299222,222402.1,416255.5,388384.9,214158.8,307109.4,167128,69448.38
Asp-Glu or Glu-Asp,1195375,1799125,1606856,1737606,2187063,1353.183,1631690,2059303,1886926,1932277,2243036,2479122,1666302,2618265,2805882,1734604,2295925,1751034,56656040,2448185,4028006,2456175,5371738,2121267,1966536,1779855,1754179,1465413,1000596,1399373,1147369,1581721,1341416,1626251,1533229,1712598,1803972,1599515,1775258,1734133,1504688,1732456,1304274,1275072,1235489,1101602,1179688
L-Cysteinylglycine disulfide,1924603,2054516,1471056,1978217,1259436,2584374,2276075,1437118,1473373,1785195,1325755,1476819,2193019,1217081,1216172,1470951,1185335,2744790,2404013,2425525,1601237,1394142,3033942,1883642,3139932,3435356,3361184,3105464,1752332,2427482,3789482,2194915,2592181,2390718,3098402,2310068,3062519,2781447,2746309,3074174,2307142,2629523,2228005,3486265,2903558,4389418,1867294
Glucaric acid,202673.3,160092.1,182859.3,198510,165936.7,383829.7,165546.6,262057.9,100169.7,172855,120690.7,97042.49,282941.2,140461.8,205516.3,169432.9,142810.9,242444.6,317293,251657.8,199740.9,257701.9,176432.9,64323.54,125597.9,239548.9,52911.18,235234,106627.1,127794.7,224195.2,273568.4,215794.4,293493,264808.4,267339.5,163276.8,215292.5,244626.8,170019.7,206770.9,266326.1,321461.8,310078.6,136017.2,150371.7,83272.17
Citric acid,34228220,27424360,36232720,27897880,31265750,2454466,29617420,34424520,26489280,24171000,24680630,23994580,19001220,31090580,30146670,27476540,33876900,33496360,35483560,31173160,27019320,35356040,31624770,29981970,39436400,37251390,37102800,38175670,48013900,31502860,37110690,27770430,28657170,32855160,30510330,38945810,31670610,33229070,34081640,43278280,34715540,36155760,34495130,30088480,33248900,25701910,23458430
C16H26N4O11,294.2316,405.8461,61904.23,599.5079,57757.46,62992.1,418.6621,360.7262,101665.4,93597.51,89600.36,112740.5,114401.4,108481.2,143223.5,130119.4,128360.5,117581.6,94585.65,132663.4,147091.3,93729.59,126032,163955.3,155809.1,156982.6,156589.8,113052.1,108771.7,110960,102793.7,125476.6,114610.6,128761,103939.3,100313,40339.11,32992.64,101647.9,110476.9,57683.28,60260.21,57227.47,50774.99,27076.26,45942.95,456112.9
L-Cystine,3722294,2924200,2975114,3492949,2389811,3211576,4812968,2775490,3116043,2933332,2038251,2749158,2925661,2038061,2173918,3063943,2201894,4164033,4163131,4709972,3531569,3355085,4669662,3688783,6627357,6165944,6668126,5207133,5147106,4647566,6370502,3468714,4094838,6320802,5935524,5906437,7176046,4727143,5605684,7927522,5434969,8463856,6987545,5852736,3858593,4757305,4491873
Epsilon-(gamma-Glutamyl)-lysine,391879.5,157643.1,191295.2,122888.2,121068.9,161649.5,177387.3,132085.4,130884.1,108385.2,102629.4,126341.6,126791.1,146940.5,127909,146673.7,183076.9,165055.6,197319.5,179757.3,136233,192816.8,122321.4,180985.7,222527,165095.5,185154.4,171629.5,181803.6,242016.7,142170.7,117066.9,182643.9,170419.3,101045.4,144956.3,159992.3,181090.8,177180,188787.7,152987.2,161711.5,187422.1,149274,129343.7,188026.4,183322.3
Gly-Lys or Lys-Gly,102734.2,85161.49,95946.54,85370.4,92950.33,93139.32,95678.18,87514.87,72757.48,70855.17,79112.01,69112.28,75977.99,84184.41,80685.78,84168.34,88799.02,107589.5,93023.09,104462,73312.24,126498.7,88459.45,91251.18,134885,124402,147609.2,123007.6,111270.6,101915.7,123024.6,92907.67,112276.7,110613.5,108332.6,104894.7,105327.3,120170.4,118445.5,124774.7,92693.44,109779.2,109397.7,113848.2,107156.7,99756.89,115408.7
Cysteineglutathione disulfide,156141.8,67546.69,138810.4,179764.1,127878.2,57090.22,173064.1,124117.3,141255.4,180283.4,72971.72,107827.9,82571.1,118232.5,84764.18,99364.14,84147.36,132139.8,168950.6,178294.2,113592.9,128115.4,193159,159501.8,197640.8,103240.3,308053.4,204439.4,72289.18,153954.5,202953.3,119406.1,92434.65,137954,88796.36,108389.5,175128.1,90912.79,93351.22,196022,106641,89222.63,74966.01,98660.68,157506.6,140351.3,200639.5
L-a-glutamyl-L-Lysine,120748.6,269389.6,292930.6,233987.1,216942.2,251052.5,267665.6,248279.8,191043.2,218491.2,190236.5,206014.1,220307.3,243245.6,213437.5,235598.6,230417.6,298276.5,299489.6,310576.1,239419.1,325117.4,196308.6,185714.8,386879.8,283339.2,237796.3,298035.8,331663.8,273368,241972.4,185569.5,287802.9,292871,201978.7,281397.4,294064.1,287865.8,302430.4,326126.4,250902.7,299957.2,246440.4,258035.2,213665.9,303987.9,271472.1
Sulfuric acid,2570398,2221693,2955308,1955820,2374007,7409046,2300874,1812117,1978118,1907279,1982107,1767414,1535424,1746239,1623843,1970464,2677854,2500484,1902660,2403523,1577759,3312172,1995491,1622480,2423187,2522601,2060980,2632367,2246253,2515641,2514109,2520975,2085585,2366236,2120786,2847008,2916709,2792736,2856263,2516250,2186953,2677758,2198555,2086543,3180940,2867077,2307029
Oxalate (ethanedioate),151644.1,116081.2,93592.69,136143.9,94970.92,452064.1,187554.7,238382.9,118828.1,214022.8,136995.6,77783.41,152115.8,64760.83,88046.9,105569.6,64901.76,160843.5,235388,148880.5,123296.5,148403.2,278400.8,22564.77,135572.5,192346.9,21696.15,230544.8,41200.13,126644.2,217561.2,224506.7,92328.28,243097.5,272157.7,183537.9,215653.3,141154.3,171357.4,190305.6,220875.8,236889.4,364520,245317.4,93134.64,95369.33,38516.84
C8H12N2O5,894068,1084560,1052168,1344033,1624694,821.5917,1296311,1468511,493215.3,489014.4,520202,667196.7,807284.6,693492.4,762158.1,382036.2,427393.5,497341.4,3432389,750522.7,947851.1,908955.7,1169228,838549.8,1042805,1223974,178483.5,945448,804046.6,843037.6,972577,1073942,749544.3,994768,803882.7,987062.4,530267.8,701990.9,1219560,918294.4,990794.8,1104060,541763.3,523004.3,491599.6,596145.6,857344.8
C5H7NO5,43627.58,68287.6,66319.71,97136.23,95526.81,2830.818,145689,196396.3,59753.36,94277.19,135762.8,142433.7,66016.08,92874.92,159010.7,76414.77,93183.52,179508.1,9063009,176506.6,451345.2,166447.6,753849.8,169210.8,48499.66,63830.11,123975.4,87140.04,95821.07,54657.17,113698.9,64725.28,49085.6,87859.62,95917.15,161907.2,117505.6,128722.8,80970.99,64635.92,70183.21,86268.1,74642.77,117900.1,92303.91,94194.71,88655.37
L-Glutamic acid,89839.85,110754.9,90309.41,84871.05,93152,139377.2,87152.54,57873.33,78219.67,57212.95,87828.17,96601.18,95454.94,64368.69,75794.56,101621.5,82811.98,110757.4,34212.26,101159.3,54833.5,129594.7,113124.3,131411.6,105714.9,88957.95,414.3041,126538,78969.1,53428.79,63448.33,55381.4,59903.38,116001.4,79459.12,65782.57,85065.22,92337,101023.7,50150.15,72917.8,76409.91,70475.45,106123.7,95214.8,88192.96,17432.02
3-Methyl-L-histidine,1237629,401939.2,881494.7,1398903,1030731,865606.4,449190.5,218554.1,795925,1023916,411863.8,236211.1,169634.4,923501.5,409223.4,851478.1,751364.8,661516.3,315544.2,306446.2,157696.8,230563.9,1088577,839674.8,731063.4,1862458,700040.5,348624.8,437664.5,723169,261665.4,908770.5,1366464,556763.8,197478,1786052,1155816,1232136,1297722,1407782,310826.2,954643.5,861626.1,425244.5,661874.2,258039.8,162955.6
L-Alanine,955900.2,1163050,1207138,1091155,1178024,1088084,1135000,1004292,1278839,990769.6,972096.8,952919.4,1025533,1421628,1108411,1028753,1319870,1547370,1249975,1530813,1007239,1428629,976142.4,1345750,1509850,1185235,973522.7,1578933,1785429,1303618,1217661,991904.1,935238.2,1097206,1130115,1007072,1452368,1249461,973700.6,1234582,1294278,1204511,1142921,1099750,992269.7,1338443,1140316
L-Threonine,1156766,1670622,1923055,1380152,1404003,1853958,2124867,1449855,1699990,1543943,1253893,1340235,1329162,1588413,1536516,1369003,1929449,1846539,1898991,1832902,1486236,1712230,957338.9,1423744,1682652,1660871,1623238,1810521,1920162,2051765,2076075,1788217,1437714,1816804,1670018,2186713,2161482,2379886,1833891,2037961,1900238,2034878,1710358,1640981,1556793,2070946,1860311
Quinic acid,428041,1602650,1034941,1375008,654050.5,408317.4,1454936,3188483,1170748,247983.4,1047422,532911.5,1405178,1621125,365745.1,1298875,1396061,2037574,837117.1,2499688,308273.9,1762143,1562750,3198999,2955517,2457096,2477658,1410214,2155882,1527499,957434,1506307,1571390,1606336,1463979,1451401,2554687,1268605,1182135,1033927,632584.6,2702120,1540085,1219980,2620441,2764090,1876977
C5H10O5(2),581277.3,221770.3,311110.7,236867,233617.1,122022.8,229698.7,1289596,198674.9,193731.9,228086.1,201708,162521.2,193288.3,160531.3,243752.7,239978.6,343052.3,191529.2,255394.3,149446.2,443739.5,227551.9,333977,262657.4,289536.5,466868.2,305623.4,315408.2,264425,305993.9,342173.6,202940.3,280730,383075.6,316764,459208,308331.6,310889.4,296132.1,240421.9,342697.2,291733.4,246870.5,347805.8,330532.7,405859.1
Glyceric acid,833889.2,735628.7,655646,694044.2,566256.3,513846.3,890928,580804.5,829352.9,997790.6,871785.2,664958.5,709085.5,471234.9,693397.1,593102.7,591206.4,784891.1,893052.8,953857.4,722990.9,872288.1,596948.8,674933.2,769549.7,737316.9,562575.5,655018.4,1240610,761854.5,875347.9,1068082,641455.6,1079693,891884.7,1075135,1124144,769966.1,874495,1017841,800802.4,1393671,1118570,980662.9,565240,738903.5,1018556
C15H23NO9,4739615,6641780,7118528,5306626,6652339,3695318,6171880,4213844,6448163,4954126,5108291,5744816,5254746,6749163,4112263,5638771,5560741,9108982,4377296,10730420,4969538,6219273,2559374,6617489,12492490,7463536,3199276,9136026,7307985,7916527,7509699,6604552,3213471,10044720,6257860,6628859,10501270,7159137,9123553,7856750,7629997,9494487,9048941,7074828,5897081,6713321,7618477
C7H12O7,326881.9,131104.5,165355,178213.8,195322.4,104911.9,320773.4,193788.7,336681.9,211812.7,167956.4,240394,123265.2,183909.3,201209.9,223638.4,134496.7,337176.1,130775.3,254551.1,58569.92,232752.9,232244.5,149544.2,265546.6,166914.8,147758.5,299437.1,259784.5,113951.4,75935.08,231271,87632.08,209831.5,147976.6,216385.6,197417.6,105827,159316.8,176287.1,482316.9,600628.7,593062.4,139842.8,90240.36,110105.3,212461.7
C5H10O5(1),513312.9,342519.5,495808.8,426788.9,428690,447052.8,356151.2,337458.9,435105.8,397705.9,605469.8,563490.5,302738.9,314429.1,351091.4,310159.1,516698.3,391565.2,280814.8,410119.3,348041.7,505526.7,381351.9,441894.6,360761.3,443958.3,327887.3,432256.7,603587.4,409646.7,500250.1,390414.5,268706.2,448272.3,474750.7,560547.4,426344.8,427759,433605.7,405876.4,386795,517674.9,425452.8,321321.5,531544.6,274138.5,464465.8
C4H6O2,148133.6,177069.4,162222.8,154069.4,177507.2,131186.8,157528.5,144897.7,183047,149908.8,152426.4,164010.5,146648.5,157201.8,168579.9,149047,141385.4,174017.2,123594.2,189316.6,148342.8,160670.3,142204.2,152285,193026.4,154345.7,110117.8,152387.2,180821.7,155447.1,156571.2,126955.1,163610.2,197474.7,146466.9,139152.1,186394.5,156141.6,172309.6,150169.2,167861.1,168085.4,128519.4,173088.4,156596.1,128898.1,168740.8
C9H18O9,638007.4,855986.9,853576,898993.5,1282646,693049.9,746761.1,605191.5,1242471,796799.2,722989.6,806981.7,788803.6,1718099,1012783,969311.5,963430.6,1813056,818932,2009662,683628.9,1926082,1181367,1414661,2332396,1042065,808292.4,1968058,2089146,794575.2,888367.2,603692.5,483899.5,1208020,793457.2,823481.1,1392760,1053696,1072622,928620.3,1257188,1261900,1256794,1112416,1071620,1247144,1367563
C5H6O4,669783.6,225715.1,256251.4,317463.4,352172.8,333886.7,373045,460158.3,248391.3,474470.2,262484.4,345438,311149,327280.9,447635.6,335017.8,299831.1,276502.6,203719.3,210761.9,278910.1,150695,151487.9,189380.8,145823.8,158729.4,206612.2,140186.5,208535.5,151545.3,279354.8,274647.8,296827.8,244984.9,273653.2,237268.9,216940.3,215850.1,180119.1,170264.9,198094.7,198454.6,223709.8,377573.8,178217.5,144110,377809.9
C4H7NO3,171396.8,176131.3,154060.9,169522.5,208193.4,179595.6,218517.4,241736.8,202171.7,144225.4,145293.4,139992.9,288117.4,213608.9,168527,251028.4,175923.6,263625,377907.7,227533.3,139111.3,220916.2,190351.3,189036.5,442470.2,312437.9,399167.1,226514.6,240051.2,179656.3,200766.9,183099.2,132585.4,352906,198105,294593.2,218739.1,198593.5,229637.6,430598.5,270560.7,321489.5,403421.6,220612.6,193782.9,167947.1,196500
L-Valine,2730993,4281423,4502047,3501948,4092445,5451247,3978379,3208469,3469083,3756588,3767126,3310409,3119394,3432324,3165840,3475311,4704905,4408908,3200834,4256410,3226836,5643594,3892199,4284354,4677822,5983807,4504618,5402071,5244272,3767436,3690842,3608478,3263122,3917085,3997891,4681481,4568245,5605969,6968436,4687752,4084809,3921063,4559533,3088986,4370624,4607522,4856961
C7H12N2O4S,419580,192210.2,234579.2,166643.7,561170.6,177233,173352.9,197462.8,161194.5,197576.8,166594.9,235747.9,102647.2,190414.1,224616.7,154039.6,349577.7,300499.2,178395.7,179502.7,106951.6,305956.8,236604.5,250408.6,256555.9,224364.8,420024.3,336845.5,221831.6,226116,414746.5,341061.4,150791.3,228184.3,453845.8,340165.2,305072.2,229747.9,206617.1,382797.5,242539.3,224691.3,319390.5,259920.6,430360,275016.5,172233.5
C26H40O6,1086431,522.6275,40058750,381812.2,23758070,1395680,477889.9,13506.02,47861.32,522.6275,46068550,522.6275,9349107,71224.69,1109475,47121.06,746420,97591.31,101160.7,94636.99,522.6275,114484.8,106151.3,101194.4,120913.5,122764.6,189629.4,112885.6,121141.2,89348.55,88728.26,90046.34,112295.2,109305.6,131565.8,121679.8,96822.66,122942,132185.3,108268.1,96804.99,119670.3,132401.9,118738,123947.1,115494.2,138015.9
C8H15NO9S,486013.3,411996.4,445411.7,431711.1,512407.3,457226.1,433750.1,573351.9,454889.8,431549.9,411141.5,335514.7,415715.3,491939.2,418145,481957.6,435080.4,492455.5,437924.4,572074.7,370489.9,507800.5,497132.5,434445.3,567012.4,449246.6,594105.3,437994.1,573339,573901.8,575308.3,464225.3,457225.5,607316.6,573980.3,591885.5,472042.6,414518,473297.5,514278.3,421073.3,528629.1,473391.7,487593,505242.9,480361.1,596843.2
sn-glycero-3-Phosphoethanolamine,379115,292763.5,393168.1,244317.1,451335,447285.6,652901.9,463046.7,253963.2,225196.7,273252,205923.3,156528.2,361556.2,396222.7,389927.6,393825.5,499769.2,445617.4,614256.6,189377.6,652693.2,614806.3,522935.9,585390.6,651758.2,708004.2,488793.4,586050.6,450613.1,443770.3,441001.8,406912.7,635551.5,571949.5,578727,633113.6,471320.2,580537.9,565825.5,720279.1,646715.8,630584,503905.5,553351.1,402407.8,511744
