Name,30D_1,30D_2,30D_3,50D_1,50D_2,50D_3
BC332_08740_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_29835_mrna,765.0,651.0,648.0,633.0,665.0,748.0
BC332_22191_mrna,3105.0,3514.0,3942.0,3489.0,2735.0,5834.0
BC332_19590_mrna,840.0,903.0,818.0,743.0,1085.0,891.0
BC332_10340_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_31921_mrna,584.0,620.0,889.0,896.0,1210.0,961.0
BC332_15647_mrna,4.0,0.0,0.0,0.0,0.0,1.0
BC332_09910_mrna,862.0,987.0,865.0,1605.0,1055.0,1699.0
BC332_08240_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_34580_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_10650_mrna,113.93,67.9983,71.7929,57.6569,82.2446,66.1351
BC332_11602_mrna,5226.0,4600.0,4299.0,2962.0,3328.0,3536.0
BC332_16091_mrna,102.139,110.677,94.2225,88.2287,72.2904,122.904
BC332_14511_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_00122_mrna,2184.0,1862.0,1632.0,1397.0,1488.0,1387.0
BC332_21577_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_03628_mrna,4.0,0.0,1.0,0.0,0.0,0.0
BC332_19552_mrna,663.0,992.0,446.0,194.0,280.0,294.0
BC332_03188_mrna,0.0,0.0,0.0,0.0,1.0,1.0
BC332_18835_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_03849_mrna,317.0,324.0,256.0,235.0,191.373,256.0
BC332_22500_mrna,3.0,4.0,0.0,0.0,0.0,0.0
BC332_32681_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_09158_mrna,0.0,4.0,0.0,0.0,0.0,0.0
BC332_31673_mrna,17.0,26.0,15.9221,9.0,9.0,9.35978
BC332_31152_mrna,7.0,10.0,15.0,10.0,2.0,12.0
BC332_05076_mrna,54.0,42.0,43.0,75.0,49.0,97.0
BC332_09115_mrna,36.0,31.0,19.0,17.0,16.0,13.0
BC332_06856_mrna,963.0,0.0,1.0,0.0,0.0,0.0
BC332_12396_mrna,1398.0,952.0,1046.0,780.0,891.0,1197.0
BC332_06622_mrna,0.0,0.0,0.0,0.0,1.0,2.0
BC332_27959_mrna,594.0,531.0,449.0,532.0,449.0,607.0
BC332_14206_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_25489_mrna,30.0,6.0,23.0,426.0,260.0,66.0
BC332_15031_mrna,176.0,138.0,136.0,105.0,105.0,139.0
BC332_22067_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_14181_mrna,1413.0,1181.0,1053.0,1084.0,1010.0,1138.0
BC332_02680_mrna,85.9405,67.255,70.669,77.5694,61.3153,110.982
BC332_13362_mrna,478.0,352.0,432.0,285.0,337.0,345.0
BC332_04931_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_16227_mrna,2997.0,2885.0,2769.0,2728.0,2965.0,2969.0
BC332_24375_mrna,841.0,1159.0,86.0,764.0,497.0,1212.0
BC332_13914_mrna,376.0,352.0,347.0,197.0,168.0,349.0
BC332_18222_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_08663_mrna,34.0,43.0,31.0,13.0,11.0,17.0
BC332_03556_mrna,613.0,556.0,475.0,371.0,355.0,417.0
BC332_04065_mrna,54.0,6.0,47.0,280.0,125.0,121.0
BC332_16628_mrna,568.0,473.0,533.0,319.0,350.0,441.0
BC332_23942_mrna,7.0,6.0,3.0,15.0,5.0,17.0
BC332_17849_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_03983_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_28132_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_13125_mrna,0.0,0.0,1.0,2.0,3.0,2.39904
BC332_24501_mrna,0.0,0.0,0.0,6.0,1.0,7.02066
BC332_10903_mrna,13.0,12.0,13.0,17.0,27.0,35.0
BC332_30662_mrna,1.0,0.0,0.0,1.0,0.0,0.0
BC332_15826_mrna,5216.77,4224.34,4561.58,3082.02,3901.13,4266.98
BC332_04005_mrna,4103.0,3565.0,3031.0,2668.0,4533.0,3623.0
BC332_19930_mrna,312.0,228.0,230.0,130.0,201.0,208.0
BC332_02647_mrna,3.0,3.0,1.0,0.0,2.0,3.0
BC332_19639_mrna,267.0,385.0,241.0,68.0,138.0,50.0
BC332_02529_mrna,1930.0,2083.0,1813.0,2060.0,3273.0,3543.0
BC332_05923_mrna,651.0,567.0,609.0,1315.0,1389.0,1010.0
BC332_32872_mrna,2309.0,2159.0,2039.0,2283.0,2517.0,2850.0
BC332_00035_mrna,66.4594,33.3988,47.8912,17.0,30.7186,25.0
BC332_10423_mrna,3.04389,21.632,11.1712,4.0,5.2133,3.49474
BC332_17706_mrna,2057.46,1794.0,1603.0,1884.0,2074.0,1877.0
BC332_06026_mrna,16778.0,13747.0,13688.0,4492.0,6015.0,8351.0
BC332_10081_mrna,370.0,329.0,326.0,210.0,255.0,292.0
BC332_27278_mrna,0.0,2.0,0.0,0.0,0.0,0.0
BC332_11558_mrna,19.423,15.0554,11.6405,13.0913,19.0036,21.3423
BC332_09153_mrna,8667.0,6497.0,7027.0,6247.0,6481.0,6833.0
BC332_21704_mrna,1549.0,1700.0,1295.0,1242.0,1611.0,1636.0
BC332_25355_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_33647_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_15970_mrna,611.0,497.0,512.0,646.0,867.0,720.0
BC332_28853_mrna,315.0,349.0,286.0,22.0,68.0,94.0
BC332_28392_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_20232_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_08114_mrna,968.0,849.0,858.0,295.0,298.0,610.0
BC332_12632_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_34844_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_20772_mrna,0.0,2.0,8.0,5.0,11.0,6.0
BC332_08472_mrna,240.0,230.0,251.0,133.0,226.0,231.0
BC332_31195_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_16399_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_01322_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_27810_mrna,20.0,7.0,4.0,0.0,0.0,0.0
BC332_33487_mrna,3.0,0.0,0.0,0.0,0.0,0.0
BC332_13489_mrna,16.0,12.0,14.0,11.0,10.0,13.0
BC332_20071_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_20794_mrna,8.0,8.0,4.0,1.0,0.0,2.0
BC332_12311_mrna,1032.0,742.0,802.0,663.0,742.0,698.0
BC332_12822_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_22782_mrna,339.0,251.0,298.0,391.0,332.0,425.0
BC332_28401_mrna,17.0,47.0,70.0,25.0,0.0,24.0
BC332_06455_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_21834_mrna,204.0,160.0,154.0,261.0,184.0,282.0
BC332_20749_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_21822_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_08210_mrna,452.0,270.0,254.0,26.0,41.0,81.0
BC332_29794_mrna,2.91829,5.59484,0.0,0.0,1.0,0.0
BC332_05389_mrna,2323.0,2696.0,1529.0,72.0,40.0,360.0
BC332_04976_mrna,639.0,479.0,556.0,434.0,504.0,622.0
BC332_27882_mrna,39.0,30.0,19.0,228.0,70.0,170.0
BC332_02635_mrna,151.0,185.0,128.0,181.0,167.0,233.0
BC332_27359_mrna,14.0,22.0,5.0,0.0,0.0,0.0
BC332_06288_mrna,1.14879,0.0,0.0,2.28996,4.05807,4.65423
BC332_03161_mrna,5.22139,2.12169,4.35422,2.14396,0.0,0.0
BC332_26752_mrna,10.0,9.0,4.0,0.0,1.0,6.0
BC332_15641_mrna,233.0,180.0,168.0,124.0,113.0,123.0
BC332_16316_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_31004_mrna,12.0,6.0,7.0,10.0,7.0,4.0
BC332_13302_mrna,70.5,62.5,56.5,94.5,100.0,116.5
BC332_21490_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_04933_mrna,17.0,35.0,29.0,40.0,13.0,9.0
BC332_05257_mrna,1864.0,2046.0,1639.0,1357.0,1510.0,1501.0
BC332_17760_mrna,0.0,0.0,0.0,0.0,0.0,1.0
BC332_04932_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_05839_mrna,0.0,2.0,0.0,0.0,0.0,0.0
BC332_19049_mrna,11.0943,22.3184,9.15147,15.0585,19.3384,8.06853
BC332_21887_mrna,26.0,27.0,16.0,13.0,10.0,36.0
BC332_19922_mrna,866.0,781.0,745.0,365.0,592.0,455.0
BC332_26509_mrna,0.0,0.0,0.0,0.0,1.0,0.0
BC332_00215_mrna,376.84,294.788,136.536,19.0,14.312,11.9079
BC332_26747_mrna,47.0,142.0,20.0,43.0,518.0,40.0
BC332_23611_mrna,1058.0,1060.0,884.0,841.0,963.0,1137.0
BC332_19282_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_32911_mrna,6.00259,5.01407,8.00428,21.0,18.0,10.0097
BC332_17732_mrna,4.0,5.0,0.0,1.0,0.0,4.0
BC332_27729_mrna,175.0,170.0,222.0,290.0,274.0,334.0
BC332_03331_mrna,941.0,1079.0,972.0,856.0,1010.0,1023.0
BC332_34802_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_10030_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_01054_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_14785_mrna,0.0,0.0,1.0295,0.0,0.0,2.01171
BC332_24702_mrna,0.0,1.0,1.0,3.45063,1.0,2.32068
BC332_32363_mrna,1.08555,4.25013,1.07114,6.28547,3.23003,5.34317
BC332_27794_mrna,261.0,248.0,224.0,277.0,320.0,271.0
BC332_25871_mrna,12.0,29.0,4.0,0.0,1.0,0.0
BC332_33857_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_14063_mrna,0.0,3.0,6.0,1.04443,0.0,5.00843
BC332_07216_mrna,0.0,0.0,0.0,0.0,0.0,1.0
BC332_31062_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_06812_mrna,3.0,0.0,0.0,0.0,0.0,3.0
BC332_16272_mrna,3.0,8.0,0.0,1.0,3.0,1.0
BC332_09004_mrna,0.0,2.0,0.0,0.0,5.0,4.0
BC332_31290_mrna,2205.0,1871.0,2026.0,902.0,780.0,1206.0
BC332_02879_mrna,231.0,165.0,165.0,44.0,73.0,91.0
BC332_34354_mrna,2.0,1.0,3.35605,5.0,4.0,2.0
BC332_26988_mrna,71.0,76.0,45.0,62.0,57.0,133.0
BC332_12473_mrna,796.0,659.0,545.0,642.0,829.0,836.0
BC332_21520_mrna,0.0,2.0,4.0,0.0,0.0,0.0
BC332_28469_mrna,42.0,54.0,78.0,124.0,124.0,123.0
BC332_20376_mrna,65.0,78.0,35.0,56.0,58.0,72.0
BC332_10403_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_21363_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_07384_mrna,1.0,5.0,3.0,5.0,2.0,3.0
BC332_29845_mrna,3635.0,3008.0,3134.0,1989.0,2664.0,2822.0
BC332_22422_mrna,2.0,0.0,0.0,0.0,0.0,0.0
BC332_28807_mrna,102.013,42.917,86.4528,23.0,3.0,69.2257
BC332_33045_mrna,508.0,462.0,526.0,475.0,385.0,556.0
BC332_10846_mrna,31.0,29.0,24.0,8.0,13.0,24.0
BC332_23807_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_08862_mrna,694.0,647.0,621.0,782.0,666.0,760.0
BC332_28692_mrna,27.6512,19.7332,19.0111,21.7308,8.10266,24.1542
BC332_17945_mrna,9.0,0.925724,0.0,0.0,2.65,0.0
BC332_30168_mrna,117.0,99.0,104.0,180.0,170.0,185.0
BC332_00631_mrna,221.0,405.0,338.0,201.0,86.0,269.0
BC332_10230_mrna,1.55402,0.0,4.0,2.0,3.4094,1.0
BC332_27989_mrna,23.0,12.0,18.0,13.0,13.0,20.0
BC332_14752_mrna,2.16519,0.0,1.30506,0.0,0.0,0.0
BC332_04509_mrna,231.0,171.0,199.0,92.0,123.0,165.0
BC332_32726_mrna,53.7626,57.3745,48.243,29.5479,47.1566,49.0886
BC332_08797_mrna,2187.0,1738.26,1873.0,2568.0,2501.32,2122.0
BC332_17492_mrna,6.0,11.0,7.0,0.0,0.0,0.0
BC332_33571_mrna,9.0,9.0,9.0,1.0,0.0,2.0
BC332_31416_mrna,2.0,3.0,2.0,1.0,4.0,8.0
BC332_16409_mrna,294.0,251.0,189.0,75.0,71.0,83.0
BC332_22170_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_16867_mrna,1686.0,2344.0,2436.0,1008.0,428.0,985.0
BC332_34700_mrna,0.0,0.0,0.0,0.0,1.0,0.0
BC332_03735_mrna,461.0,431.0,366.0,348.0,377.0,341.0
BC332_26181_mrna,7.0,5.0,9.0,8.0,3.0,11.0
BC332_00109_mrna,298.105,389.846,279.09,241.702,257.634,293.29
BC332_17305_mrna,39.0,43.0,7.0,2.0,2.0,6.0
BC332_25306_mrna,46.0,40.0,45.0,30.0,41.0,49.0
BC332_00212_mrna,293.109,383.0,222.362,26.0,39.6454,79.0
BC332_00013_mrna,27.0,56.0,46.0,4.01016,0.0,6.0
BC332_26712_mrna,519.0,553.0,373.0,295.0,360.0,399.0
BC332_08959_mrna,0.0,6.0,1.0,0.0,0.0,1.0
BC332_31005_mrna,76.0,52.0,48.0,83.0,282.0,101.0
BC332_26690_mrna,1552.0,1295.0,1217.0,1011.0,1207.0,1112.0
BC332_27791_mrna,1429.0,1165.0,1061.0,1125.0,1261.0,1473.0
BC332_31910_mrna,991.0,956.0,976.0,858.0,964.0,1041.0
BC332_16152_mrna,0.0,0.0,0.0,0.0,1.0,0.0
BC332_33906_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_01372_mrna,342.0,359.0,265.0,257.0,278.0,356.0
BC332_32967_mrna,0.0,0.0,0.666667,0.0,0.0,0.333333
BC332_03567_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_22452_mrna,56042.0,70477.0,26578.0,23.0,48.0,341.0
BC332_25726_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_11539_mrna,0.0,1.0,0.0,28.0,5.0,18.0
BC332_24242_mrna,815.0,687.0,626.0,430.0,420.0,613.0
BC332_05855_mrna,3.0,0.0,3.0,1.0,1.06186,0.0
BC332_04457_mrna,295.0,251.0,216.0,135.0,135.0,175.0
BC332_32944_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_05769_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_24961_mrna,1433.0,1189.0,1244.0,1887.0,2256.0,1763.0
BC332_08090_mrna,441.0,387.0,359.0,247.0,259.0,289.0
BC332_05511_mrna,1342.0,1543.0,1349.0,105.0,405.0,86.0
BC332_16824_mrna,20.0909,21.0865,19.0,18.0,19.0,18.0
BC332_21260_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_07395_mrna,15.9238,4.15459,13.7513,20.0,32.5719,17.0
BC332_03624_mrna,76.9754,52.0,82.2528,112.0,113.0,115.0
BC332_21948_mrna,2.34628,13.3555,5.4947,17.7588,5.13486,8.14673
BC332_05997_mrna,22.0,5.0,12.0,2.0,3.0,7.0
BC332_14937_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_02110_mrna,6020.0,5850.0,4274.0,3067.0,3516.0,3680.0
BC332_14850_mrna,3990.72,3247.73,3271.77,2128.81,2462.89,2989.78
BC332_08772_mrna,14.4348,5.21543,2.02724,2.17826,1.03066,4.10125
BC332_31111_mrna,7120.0,6378.0,6151.0,10593.0,8518.0,9697.0
BC332_08621_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_22393_mrna,0.0,2.0,0.0,0.0,0.0,0.0
BC332_05755_mrna,141.0,157.0,160.0,565.0,211.0,170.0
BC332_29933_mrna,261.0,288.0,203.0,116.0,211.0,158.0
BC332_00918_mrna,5015.0,4070.0,4244.0,4972.0,5605.0,4151.0
BC332_07404_mrna,764.357,712.637,684.118,531.37,535.552,618.397
BC332_22051_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_16014_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_19112_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_32961_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_06325_mrna,0.0,0.0,0.0,0.0,0.0,1.0
BC332_08274_mrna,0.0,0.0,0.0,2.0,1.0,0.0
BC332_28597_mrna,2.0,0.0,0.0,0.0,0.0,0.0
BC332_34138_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_16222_mrna,0.0,1.0,1.0,0.0,0.0,1.0
BC332_08747_mrna,2466.0,2211.0,2294.0,3614.0,4069.0,3257.0
BC332_27080_mrna,178.0,94.0,102.0,426.0,45.0,221.0
BC332_13205_mrna,1026.0,1072.0,976.0,868.0,664.0,809.0
BC332_21105_mrna,679.0,665.0,604.0,395.0,364.0,406.0
BC332_33249_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_20647_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_06581_mrna,329.602,341.507,365.344,325.217,415.223,517.446
BC332_32897_mrna,300.0,206.0,260.0,76.0,136.0,143.0
BC332_24137_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_25076_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_13346_mrna,319.0,327.0,324.0,240.0,210.0,317.0
BC332_20257_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_05004_mrna,0.0,1.0,0.0,0.0,0.0,1.0
BC332_22837_mrna,955.0,481.0,936.0,590.0,412.0,266.0
BC332_04126_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_27149_mrna,1313.0,986.0,943.0,1679.0,2221.0,1966.0
BC332_01695_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_28013_mrna,508.0,526.0,492.0,1600.0,1302.0,599.0
BC332_14098_mrna,535.0,487.0,418.0,306.0,385.0,354.0
BC332_05084_mrna,37278.0,27075.0,37479.0,311064.0,290823.0,117342.0
BC332_02567_mrna,870.0,795.0,781.0,355.0,475.0,660.0
BC332_09235_mrna,20.0,7.0,24.0,3.6,7.0,4.0
BC332_13386_mrna,54.3854,37.8727,46.8161,56.232,62.9157,22.9313
BC332_18493_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_31430_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_31013_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_33378_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_30221_mrna,0.0,0.0,2.0,1.0,0.0,5.34058
BC332_32203_mrna,0.0,0.0,0.0,1.0,0.0,0.0
BC332_13982_mrna,211.0,239.0,174.0,366.0,237.0,415.0
BC332_17846_mrna,43.0,17.0,33.0,11.0,13.0,17.0
BC332_12961_mrna,166.0,27.0,107.0,9.0,11.0,44.0
BC332_10688_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_33367_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_22981_mrna,167.0,178.0,153.0,110.0,140.0,184.0
BC332_09810_mrna,8.0,9.0,10.5,7.0,6.75,11.5
BC332_26526_mrna,0.0,0.0,0.0,0.0,1.0,0.0
BC332_30854_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_19461_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_05371_mrna,204.0,188.0,169.0,133.0,144.0,168.0
BC332_21357_mrna,508.0,432.0,431.0,866.0,831.0,714.0
BC332_26363_mrna,601.0,617.0,593.0,835.0,853.0,910.0
BC332_08964_mrna,934.0,870.0,792.0,834.0,958.0,925.0
BC332_29365_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_06829_mrna,3758.0,2936.0,2884.0,3780.0,4188.0,3826.0
BC332_04909_mrna,8.0,14.0,9.0,6.0,0.0,3.0
BC332_25688_mrna,435.0,373.0,384.0,206.0,343.0,308.0
BC332_24048_mrna,918.0,854.0,657.0,1377.0,2955.0,1354.0
BC332_02244_mrna,13.0057,2.0,4.0,1.0,2.0,9.0
BC332_19321_mrna,0.0,0.0,0.0,0.0,0.0,1.0
BC332_00598_mrna,45.0,33.0,38.0,72.0,101.0,49.0
BC332_15176_mrna,0.0,0.0,0.0,0.0,1.0,0.0
BC332_00363_mrna,162.0,179.0,187.0,35.0,37.0,103.0
BC332_24065_mrna,0.0,0.0,0.0,1.0,0.0,0.0
BC332_17934_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_07426_mrna,73.0,43.0,79.0,30.0,54.0,48.0
BC332_28429_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_25008_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_17052_mrna,5.0,3.0,3.0,2.0,9.0,11.0
BC332_05296_mrna,278.0,359.0,205.0,192.0,274.0,297.0
BC332_18791_mrna,1246.0,1158.0,841.0,598.0,419.0,842.0
BC332_33032_mrna,0.0,1.0431,0.0,0.0,0.0,0.0
BC332_25425_mrna,1379.0,1230.0,1075.0,974.0,1002.0,993.0
BC332_17048_mrna,687.0,600.0,621.0,862.0,739.0,970.0
BC332_22729_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_24641_mrna,1477.0,1139.0,1316.0,896.0,1186.0,1438.0
BC332_01754_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_27598_mrna,6.0,12.0,11.0,603.0,404.0,474.0
BC332_33308_mrna,28.0,17.0,25.0,32.0,22.0,46.0
BC332_29517_mrna,0.0,0.0,0.666667,0.0,0.0,0.0
BC332_18064_mrna,1.00036,0.0,1.00037,2.00436,0.0,0.0
BC332_07270_mrna,1143.0,1103.0,928.0,779.0,928.0,1059.0
BC332_15514_mrna,1.0,1.0,0.0,6.0,2.0,1.0
BC332_10735_mrna,24.0,19.2658,19.0,13.2537,11.3225,9.0
BC332_10654_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_26700_mrna,3756.0,3425.0,3214.0,2961.0,3146.0,3781.0
BC332_06363_mrna,7604.0,6532.0,6645.0,3699.0,5020.0,5413.0
BC332_00685_mrna,14.0,18.0,28.0,13.0,7.0,11.0
BC332_01721_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_26787_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_22212_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_33987_mrna,82.1223,105.512,43.9818,26.8706,75.1747,59.9474
BC332_19411_mrna,574.0,564.0,562.0,440.0,620.0,410.0
BC332_05227_mrna,462.0,400.0,384.0,376.832,363.0,409.0
BC332_08072_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_16052_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_34064_mrna,1.11963,2.14583,4.49476,6.55874,2.11417,8.94496
BC332_33336_mrna,288.0,254.0,295.0,177.0,229.0,259.0
BC332_32664_mrna,0.0,0.0,1.0,0.0,0.0,0.0
BC332_01194_mrna,394.0,385.0,325.0,300.0,254.0,234.0
BC332_18646_mrna,3543.17,3044.0,3184.0,2907.12,3057.89,3267.0
BC332_01780_mrna,2.0,1.0,0.0,0.0,0.0,0.0
BC332_08613_mrna,197.0,228.0,172.0,163.0,151.0,218.0
BC332_07588_mrna,1.0,3.0,3.0,1.0,2.0,6.0
BC332_25940_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_21016_mrna,13.0,4.0,4.0,5.0,2.0,7.0
BC332_34705_mrna,187.31,187.971,140.724,110.365,183.914,149.079
BC332_29671_mrna,46.0,64.0,29.0,1.0,7.0,9.0
BC332_11525_mrna,2792.0,1022.0,1749.0,6276.0,3996.0,11331.0
BC332_29107_mrna,2021.0,1643.0,1746.0,1830.0,958.0,2626.0
BC332_04703_mrna,0.0,0.0,1.0,0.0,0.0,1.0
BC332_06944_mrna,358.0,599.0,316.0,146.0,23.0,279.0
BC332_06764_mrna,83.0,90.0,33.0,1.0,9.0,9.0
BC332_16796_mrna,6.0,7.0,5.0,0.0,0.0,6.0
BC332_33765_mrna,21.0,17.0,12.0,1.0,0.0,10.0
BC332_16921_mrna,14.5144,13.2121,13.102,9.55565,16.6882,29.2012
BC332_01896_mrna,0.0,0.0,0.0,5.0,0.0,7.0
BC332_26019_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_26206_mrna,1244.0,1513.0,1234.0,1100.0,1272.0,1265.0
BC332_07821_mrna,716.0,639.0,642.0,581.0,595.0,722.0
BC332_31149_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_07934_mrna,1037.0,953.0,952.0,867.0,788.0,1079.0
BC332_12734_mrna,60.0,73.0,36.0,0.0,1.0,1.0
BC332_18833_mrna,0.0,1.0,0.0,2.01637,0.0,0.0
BC332_29574_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_16830_mrna,442.0,461.0,421.0,367.0,421.0,492.0
BC332_09015_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_07713_mrna,1.0,0.0,0.0,0.0,0.0,0.0
BC332_23348_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_01782_mrna,0.0,0.0,0.0,0.0,2.0,0.0
BC332_34578_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_12211_mrna,16.0,25.0,21.0,20.0,24.0,33.0
BC332_28747_mrna,0.0,0.0,0.0,1.06456,2.0,0.0
BC332_13755_mrna,1.0,6.0,2.0,2.0,0.0,1.0
BC332_09359_mrna,86.0,50.0,46.0,7.0,13.0,25.0
BC332_23210_mrna,2.0,17.0,11.0,1.0,1.0,5.0
BC332_08125_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_21246_mrna,2.0,3.0,9.0,7.0,5.0,13.0
BC332_24000_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_06068_mrna,970.0,789.0,691.0,627.0,607.0,760.0
BC332_32578_mrna,27518.0,30178.0,20262.0,4804.0,9985.0,10741.0
BC332_17012_mrna,272.5,240.954,255.599,401.999,481.483,524.013
BC332_29368_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_18718_mrna,223.649,206.539,155.125,159.858,165.455,199.898
BC332_27322_mrna,0.0,0.0,0.0,0.0,1.0,1.0
BC332_00347_mrna,7.0,0.0,0.0,0.0,0.0,1.0
BC332_17427_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_13497_mrna,0.0,0.0,1.0,0.0,0.0,0.0
BC332_27176_mrna,14.0,17.0,15.0,14.0,21.0,20.0
BC332_18888_mrna,690.0,592.0,474.0,626.0,549.0,661.0
BC332_01120_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_02314_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_23644_mrna,5.0,3.0,1.0,2.0,0.0,4.0
BC332_26637_mrna,75.0,66.0,66.0,72.0,75.0,101.0
BC332_15972_mrna,3009.0,2790.0,2528.0,3326.0,3060.0,4234.0
BC332_25156_mrna,2991.0,2788.0,2598.0,6290.0,6346.0,5596.0
BC332_29494_mrna,1562.0,1260.0,1106.0,749.0,1444.0,954.0
BC332_05645_mrna,152.0,131.0,133.0,119.0,40.0,360.0
BC332_30014_mrna,10.6451,13.9328,17.0914,22.321,24.1899,38.255
BC332_01888_mrna,653.767,673.0,515.51,596.0,697.0,721.0
