Rank	Name	Granger	log2FoldChange	Score	Cluster
3273.0	Cc72_00023657-RA	0.8992655468530848	0.45847131563242094	1.3577368624855057	2
3274.0	Cc72_00011939-RA	0.9834290016821894	0.3743002966418262	1.3577292983240157	2
3275.0	Cc72_00025877-RA	0.9026924304581626	0.4550324447026807	1.3577248751608433	7
3276.0	Cc72_00012163-RA	0.8764931648380723	0.48111128298403827	1.3576044478221105	6
3277.0	Cc72_00041152-RA	0.8913234205542808	0.4662571980021725	1.3575806185564534	7
3278.0	Cc72_00029108-RA	0.9019016184654363	0.45562917745978254	1.3575307959252187	2
3279.0	Cc72_00025150-RA	0.9109601449837288	0.44653570605508114	1.35749585103881	0
3280.0	Cc72_00005192-RA	0.9111393966989138	0.44631507736379206	1.3574544740627057	7
3281.0	Cc72_00026636-RA	0.9014126289191284	0.4560131505596722	1.3574257794788007	3
3282.0	Cc72_00013895-RA	0.804141778022298	0.5532751063036648	1.3574168843259629	2
3283.0	Cc72_00048925-RA	0.924029870251209	0.4333376700935952	1.3573675403448042	1
3284.0	Cc72_00040432-RA	0.9086164842094726	0.44874911027242764	1.3573655944819003	2
3285.0	Cc72_00010921-RA	0.875355422244232	0.4818628818415924	1.3572183040858246	3
3286.0	Cc72_00052246-RA	0.9043628806476117	0.4528491980596514	1.357212078707263	2
3287.0	Cc72_00029374-RA	0.8995897091704416	0.4575951571189438	1.3571848662893853	2
3288.0	Cc72_00018910-RA	0.8917485213798034	0.4653899075741703	1.3571384289539736	3
3289.0	Cc72_00001984-RA	0.8984422033330247	0.4586526009353623	1.357094804268387	7
3290.0	Cc72_00015270-RA	0.8908078666813838	0.46626755099074213	1.3570754176721258	6
3291.0	Cc72_00015012-RA	0.9045536600339111	0.4525174173730476	1.3570710774069588	2
3292.0	Cc72_00040739-RA	0.8610350050891482	0.4960315308843443	1.3570665359734926	2
3293.0	Cc72_00034695-RA	0.9129120907476832	0.4441510617303914	1.3570631524780747	2
3294.0	Cc72_00024012-RA	0.8569492308750084	0.5000921943604332	1.3570414252354417	2
3295.0	Cc72_00029316-RA	0.8877009801920956	0.4692380216085067	1.3569390018006025	7
3296.0	Cc72_00023473-RA	0.902255203631981	0.45460951790723647	1.3568647215392176	7
3297.0	Cc72_00047770-RA	0.871626726876475	0.4851976121186414	1.3568243389951165	2
3298.0	Cc72_00026429-RA	0.8982946454651534	0.45851895893788797	1.3568136044030412	6
3299.0	Cc72_00018548-RA	0.8869477748320629	0.4698598439208099	1.3568076187528728	2
3300.0	Cc72_00030867-RA	0.8614081712366783	0.49538496176108965	1.356793132997768	3
3301.0	Cc72_00014636-RA	0.8508423106163744	0.5059037746970426	1.356746085313417	2
3302.0	Cc72_00011522-RA	0.8940027301059894	0.46269535584803057	1.35669808595402	2
3303.0	Cc72_00030612-RA	0.9016075054778232	0.45504988963181037	1.3566573951096337	4
3304.0	Cc72_00045532-RA	0.8907193843291896	0.46586999836311416	1.3565893826923037	3
3305.0	Cc72_00053273-RA	0.8959341342032429	0.4606189339180645	1.3565530681213074	3
3306.0	Cc72_00031955-RA	0.902389924865584	0.45396579059560327	1.3563557154611874	7
3307.0	Cc72_00048835-RA	0.9253580277531622	0.43097533306101055	1.3563333608141728	4
3308.0	Cc72_00044831-RA	0.8667007869768715	0.4896248901229992	1.3563256770998706	3
3309.0	Cc72_00021441-RA	0.8161831301568687	0.5401407500768233	1.3563238802336919	6
3310.0	Cc72_00029393-RA	0.900424438248456	0.45582524730000656	1.3562496855484625	7
3311.0	Cc72_00051418-RA	0.9007672837344861	0.4553616442562803	1.3561289279907665	6
3312.0	Cc72_00036169-RA	0.867008685206399	0.4891116400296151	1.3561203252360141	2
3313.0	Cc72_00014493-RA	0.9085307529420585	0.4475894243419023	1.3561201772839608	4
3314.0	Cc72_00040303-RA	0.8672055552838607	0.4889065524497681	1.3561121077336287	2
3315.0	Cc72_00002662-RA	0.9209318601504081	0.43517922984935825	1.3561110899997664	6
3316.0	Cc72_00052446-RA	0.9029817737178232	0.45306978542877313	1.3560515591465963	6
3317.0	Cc72_00012822-RA	0.8524599184227689	0.503552033036317	1.3560119514590858	7
3318.0	Cc72_00031114-RA	0.9353668191034751	0.4206157323624117	1.3559825514658868	4
3319.0	Cc72_00012420-RA	0.8733044652406643	0.48267032886534794	1.3559747941060123	0
3320.0	Cc72_00052962-RA	0.9003171142936712	0.4555562824060414	1.3558733966997125	3
3321.0	Cc72_00022402-RA	0.8950352739054134	0.4607658083529266	1.35580108225834	3
3322.0	Cc72_00025418-RA	0.907934490886901	0.4478040544963932	1.3557385453832942	2
3323.0	Cc72_00030633-RA	0.8696317892549812	0.4860442917836735	1.3556760810386548	3
3324.0	Cc72_00052746-RA	0.8974667066110766	0.4582052560031964	1.355671962614273	2
3325.0	Cc72_00008475-RA	0.9022820227446771	0.4533467071246568	1.355628729869334	2
3326.0	Cc72_00004533-RA	0.9350032741068741	0.4206157323624117	1.355619006469286	6
3327.0	Cc72_00013020-RA	0.8899542680858687	0.46562015115827526	1.3555744192441441	6
3328.0	Cc72_00030622-RA	0.8610377083699532	0.4945348046633474	1.3555725130333007	2
3329.0	Cc72_00004314-RA	0.8869237235720114	0.4686211014227369	1.3555448249947484	2
3330.0	Cc72_00051064-RA	0.8936206339829034	0.4618604222594763	1.3554810562423798	2
3331.0	Cc72_00037934-RA	0.8986547034589171	0.45680776119122496	1.355462464650142	6
3332.0	Cc72_00000553-RA	0.8610978567739295	0.4943544610751153	1.3554523178490447	6
3333.0	Cc72_00006358-RA	0.892339857082339	0.46304116845587784	1.3553810255382168	2
3334.0	Cc72_00016477-RA	0.8933251889528664	0.4619832967916456	1.3553084857445121	2
3335.0	Cc72_00038478-RA	0.8943850261455913	0.46092184480200177	1.355306870947593	3
3336.0	Cc72_00000979-RA	0.9098371304745986	0.4453188207987773	1.355155951273376	6
3337.0	Cc72_00004477-RA	0.9329238324131934	0.42221635981112166	1.3551401922243151	2
3338.0	Cc72_00039677-RA	0.903310528708211	0.45182403100772883	1.3551345597159399	2
3339.0	Cc72_00034737-RA	0.8642495006621689	0.49077759577349733	1.3550270964356663	2
3340.0	Cc72_00005261-RA	0.8883882189113834	0.4665388901070328	1.3549271090184163	6
3341.0	Cc72_00005089-RA	0.9780755650072892	0.3768112157366222	1.3548867807439113	2
3342.0	Cc72_00054979-RA	0.9087722795763857	0.4460151972520437	1.3547874768284294	3
3343.0	Cc72_00011755-RA	0.903812213287003	0.4507847594712642	1.3545969727582672	2
3344.0	Cc72_00041330-RA	0.8676391197643754	0.4869414699654033	1.3545805897297787	6
3345.0	Cc72_00022798-RA	0.9295091973064088	0.4250662350463649	1.3545754323527737	2
3346.0	Cc72_00002186-RA	0.9109844011783579	0.443540373354395	1.3545247745327529	2
3347.0	Cc72_00045634-RA	0.8892776317671638	0.4651367302949445	1.3544143620621083	6
3348.0	Cc72_00016519-RA	0.945160319277545	0.4092525961576806	1.3544129154352256	4
3349.0	Cc72_00017719-RA	0.90197977301951	0.4523943807117593	1.3543741537312695	2
3350.0	Cc72_00043736-RA	0.8987915527648643	0.4555048829539705	1.354296435718835	3
3351.0	Cc72_00010425-RA	0.8958638488350459	0.4583820182264039	1.35424586706145	3
3352.0	Cc72_00039646-RA	0.9073099678314506	0.44691370319178936	1.3542236710232398	7
3353.0	Cc72_00053731-RA	0.9017430503207536	0.452469716305691	1.3542127666264445	7
3354.0	Cc72_00027398-RA	0.8869451025673379	0.46726074770192794	1.354205850269266	3
3355.0	Cc72_00039893-RA	0.89732658987293	0.4568618916098532	1.3541884814827831	0
3356.0	Cc72_00010943-RA	0.8985519358425726	0.4555931292190429	1.3541450650616156	3
3357.0	Cc72_00034053-RA	0.8809361386282543	0.4731634277191003	1.3540995663473545	2
3358.0	Cc72_00009955-RA	0.9125753644662388	0.441514925489099	1.3540902899553378	6
3359.0	Cc72_00017444-RA	0.9038153937206679	0.45023343950467665	1.3540488332253444	7
3360.0	Cc72_00022532-RA	0.9078750014374293	0.4461637577462931	1.3540387591837224	7
3361.0	Cc72_00032153-RA	0.937382961030319	0.4166294493521933	1.3540124103825124	2
3362.0	Cc72_00041603-RA	0.9057002885052737	0.44825486638924544	1.3539551548945192	2
3363.0	Cc72_00000022-RA	0.8692034125723762	0.4847465333016568	1.353949945874033	4
3364.0	Cc72_00002592-RA	0.851496483121041	0.5024426362416538	1.3539391193626948	2
3365.0	Cc72_00022434-RA	0.9045318365006051	0.44938884329500106	1.353920679795606	6
3366.0	Cc72_00009892-RA	0.8853690141068136	0.4685476092341527	1.3539166233409663	3
3367.0	Cc72_00051262-RA	0.902943336838978	0.45096960182248763	1.3539129386614657	2
3368.0	Cc72_00039503-RA	0.8927468527463105	0.4611240832721185	1.3538709360184291	4
3369.0	Cc72_00011656-RA	0.8943712302314202	0.4594919077186218	1.353863137950042	0
3370.0	Cc72_00020088-RA	0.8974760405546973	0.45632447995556896	1.3538005205102663	3
3371.0	Cc72_00015773-RA	0.8681859068770748	0.48558030486164233	1.353766211738717	3
3372.0	Cc72_00048288-RA	0.8922148510740185	0.4614957158144211	1.3537105668884397	4
3373.0	Cc72_00035848-RA	0.9007608219939411	0.4529363053084384	1.3536971273023797	2
3374.0	Cc72_00027163-RA	0.9030748976227648	0.45059137524155823	1.3536662728643232	2
3375.0	Cc72_00047042-RA	0.8685794999823402	0.48496636333101467	1.3535458633133548	7
3376.0	Cc72_00047594-RA	0.9031724442689085	0.45027965277290793	1.3534520970418165	2
3377.0	Cc72_00049377-RA	0.8941637062908302	0.45917138149583475	1.353335087786665	3
3378.0	Cc72_00004090-RA	0.8722004403963479	0.48111128298403827	1.3533117233803862	6
3379.0	Cc72_00012993-RA	0.8363483840984539	0.5169367374165121	1.3532851215149662	2
3380.0	Cc72_00027790-RA	0.8845417180184568	0.4686908695844311	1.353232587602888	4
3381.0	Cc72_00011090-RA	0.9033925259728628	0.44980747057918624	1.353199996552049	1
3382.0	Cc72_00018920-RA	0.8558712623005738	0.49731934503722064	1.3531906073377944	6
3383.0	Cc72_00023193-RA	0.8862925190204556	0.4668452428519992	1.3531377618724547	3
3384.0	Cc72_00035322-RA	0.8935807548095134	0.4595564137767176	1.353137168586231	4
3385.0	Cc72_00011503-RA	0.9160732038769689	0.437060049766386	1.353133253643355	2
3386.0	Cc72_00018662-RA	0.9143880274063374	0.43865317783390584	1.3530412052402432	7
3387.0	Cc72_00032534-RA	0.794691851580171	0.5583257868506629	1.353017638430834	7
3388.0	Cc72_00030280-RA	0.9218451237435746	0.4311453468083859	1.3529904705519606	4
3389.0	Cc72_00030452-RA	0.8904163526116242	0.4625449524309049	1.352961305042529	0
3390.0	Cc72_00056117-RA	0.8736045115791911	0.47931496581297667	1.3529194773921678	3
3391.0	Cc72_00050868-RA	0.9033386122360387	0.44954841576796895	1.3528870280040077	2
3392.0	Cc72_00041541-RA	0.8938955476831196	0.45898847241062585	1.3528840200937455	3
3393.0	Cc72_00002740-RA	0.9282225798061327	0.4246385479747163	1.3528611277808489	4
3394.0	Cc72_00035014-RA	0.7950307792499823	0.557769544320496	1.3528003235704782	3
3395.0	Cc72_00036805-RA	0.8433685040291997	0.5093904333473276	1.3527589373765272	2
3396.0	Cc72_00002317-RA	0.8781123719645455	0.47464097274516026	1.3527533447097058	3
3397.0	Cc72_00049713-RA	0.8811595754325525	0.47156332788481736	1.3527229033173698	2
3398.0	Cc72_00003744-RA	0.8911087134035955	0.46158300280381587	1.3526917162074115	7
3399.0	Cc72_00053234-RA	0.895616536660436	0.45694760097966325	1.3525641376400992	6
3400.0	Cc72_00051697-RA	0.8974854876602726	0.45493770210561185	1.3524231897658845	7
3401.0	Cc72_00033750-RA	0.8965019710701383	0.45591168895083667	1.352413660020975	7
3402.0	Cc72_00025871-RA	0.893201735023701	0.4591863970611122	1.3523881320848132	6
3403.0	Cc72_00020585-RA	0.7728866543651378	0.5794918562039888	1.3523785105691266	4
3404.0	Cc72_00027673-RA	0.89126954874577	0.4610689436691777	1.3523384924149477	6
3405.0	Cc72_00029109-RA	0.8996091644461551	0.4527147974952859	1.352323961941441	0
3406.0	Cc72_00024581-RA	0.9012133874417095	0.45109434344455307	1.3523077308862625	7
3407.0	Cc72_00020911-RA	0.9071510939638256	0.4451185045790043	1.35226959854283	6
3408.0	Cc72_00013887-RA	0.8951624687494378	0.45698434846426955	1.3521468172137074	2
3409.0	Cc72_00044801-RA	0.9252510841395407	0.4268929960745818	1.3521440802141225	2
3410.0	Cc72_00024903-RA	0.8677339896358096	0.4844020996478194	1.352136089283629	4
3411.0	Cc72_00003035-RA	0.8981367413122693	0.45399528166301834	1.3521320229752876	7
3412.0	Cc72_00033853-RA	0.8777407120601214	0.47433495271146997	1.3520756647715912	2
3413.0	Cc72_00024992-RA	0.8839960852696981	0.4680567270116253	1.3520528122813233	2
3414.0	Cc72_00006500-RA	0.8790233247552228	0.47299337661334767	1.3520167013685704	6
3415.0	Cc72_00004635-RA	0.8962135929146761	0.4557921527423901	1.3520057456570662	3
3416.0	Cc72_00040820-RA	0.8839232435443615	0.4680582255514334	1.351981469095795	2
3417.0	Cc72_00028062-RA	0.864385142531231	0.4875577396617802	1.3519428821930113	4
3418.0	Cc72_00035383-RA	0.8749901243261416	0.4769182534750827	1.3519083778012244	3
3419.0	Cc72_00042206-RA	0.9115662736965543	0.4402620384327734	1.3518283121293277	2
3420.0	Cc72_00026193-RA	0.9139505727528839	0.43784367297470284	1.3517942457275867	2
3421.0	Cc72_00045124-RA	0.9082482385482532	0.4435229905883173	1.3517712291365704	1
3422.0	Cc72_00028595-RA	0.9049736275246638	0.44678003628542096	1.3517536638100847	2
3423.0	Cc72_00037176-RA	0.8979650446778442	0.45375078055028156	1.3517158252281258	2
3424.0	Cc72_00036744-RA	0.9030863749608927	0.44850004438175906	1.351586419342652	7
3425.0	Cc72_00033946-RA	0.915624233276414	0.4359598723711931	1.351584105647607	3
3426.0	Cc72_00033070-RA	0.8972832128666588	0.45425293751845863	1.3515361503851175	4
3427.0	Cc72_00052015-RA	0.8499802825862481	0.501539136954036	1.351519419540284	2
3428.0	Cc72_00037889-RA	0.9029345108251284	0.4485570532421837	1.3514915640673122	3
3429.0	Cc72_00018421-RA	0.9032258393871606	0.4481471087198729	1.3513729481070336	2
3430.0	Cc72_00022767-RA	0.9261372437172039	0.4252232556948021	1.351360499412006	6
3431.0	Cc72_00039857-RA	0.8793067810802623	0.4720256089604953	1.3513323900407577	4
3432.0	Cc72_00018000-RA	0.8990519615612114	0.4522603427706908	1.3513123043319022	7
3433.0	Cc72_00050864-RA	0.8981873353337299	0.45311471820022214	1.351302053533952	7
3434.0	Cc72_00014845-RA	0.9741809148733979	0.3770850901763229	1.3512660050497207	4
3435.0	Cc72_00048687-RA	0.8979364912542922	0.4533191979730601	1.3512556892273522	2
3436.0	Cc72_00038946-RA	0.8931012691892879	0.45814681288170894	1.351248082070997	7
3437.0	Cc72_00052269-RA	0.8446961960458654	0.5065311702071748	1.35122736625304	4
3438.0	Cc72_00017481-RA	0.899248748610763	0.4519693903889262	1.3512181389996891	7
3439.0	Cc72_00055672-RA	0.8617184396884914	0.48943544359580937	1.3511538832843009	2
3440.0	Cc72_00003564-RA	0.8995904832674944	0.4515410972907889	1.3511315805582833	0
3441.0	Cc72_00014169-RA	0.915194623625351	0.43591624750656816	1.351110871131919	6
3442.0	Cc72_00055193-RA	0.8960396917737463	0.4550493732332965	1.3510890650070428	3
3443.0	Cc72_00035407-RA	0.8812678050222943	0.46968598865435623	1.3509537936766505	2
3444.0	Cc72_00026888-RA	0.9030981407160972	0.4477921697062631	1.3508903104223604	3
3445.0	Cc72_00027851-RA	0.9015503023255398	0.44929655346154945	1.3508468557870892	6
3446.0	Cc72_00008242-RA	0.8933693979898287	0.45745263176209455	1.3508220297519233	3
3447.0	Cc72_00026174-RA	0.9253610708603379	0.42534793220734085	1.3507090030676787	2
3448.0	Cc72_00037850-RA	0.89438388512793	0.45625699258685554	1.3506408777147856	3
3449.0	Cc72_00020142-RA	0.879294694451167	0.47129160302332007	1.350586297474487	6
3450.0	Cc72_00033223-RA	0.8774159352399252	0.4731634277191003	1.3505793629590255	2
3451.0	Cc72_00009136-RA	0.8852569962765724	0.46529239905818764	1.35054939533476	3
3452.0	Cc72_00004690-RA	0.8955687901277322	0.45490587502834523	1.3504746651560775	2
3453.0	Cc72_00056136-RA	0.900043442919207	0.4503455368443262	1.3503889797635331	7
3454.0	Cc72_00014324-RA	0.9163377541381736	0.4340391779380032	1.350376932076177	2
3455.0	Cc72_00001348-RA	0.937793341852934	0.41256313336840056	1.3503564752213344	2
3456.0	Cc72_00019788-RA	0.8818360282538934	0.46844423228525855	1.350280260539152	3
3457.0	Cc72_00022611-RA	0.892410860866286	0.45786501889976866	1.3502758797660546	0
3458.0	Cc72_00007286-RA	0.8948612513756091	0.45537570433209823	1.3502369557077074	4
3459.0	Cc72_00039552-RA	0.88978546577186	0.4604121427691315	1.3501976085409915	6
3460.0	Cc72_00013870-RA	0.8530032045880812	0.4971411002088944	1.3501443047969757	2
3461.0	Cc72_00010848-RA	0.8955610031918986	0.45454433847098497	1.3501053416628834	3
3462.0	Cc72_00001583-RA	0.8859976662513547	0.4641049923389101	1.3501026585902647	2
3463.0	Cc72_00037306-RA	0.8951881311658452	0.4548780206662343	1.3500661518320793	3
3464.0	Cc72_00005113-RA	0.8857714491826459	0.46428584317385824	1.3500572923565042	7
3465.0	Cc72_00000024-RA	0.9075038216325293	0.4425019723061859	1.3500057939387151	2
3466.0	Cc72_00039718-RA	0.832597243788081	0.5174016429416688	1.3499988867297499	4
3467.0	Cc72_00024330-RA	0.8866094208203666	0.4633841540982597	1.3499935749186265	3
3468.0	Cc72_00046246-RA	0.9016480374833367	0.4482897572653185	1.349937794748655	3
3469.0	Cc72_00011666-RA	0.9011739528655452	0.4487559745593818	1.349929927424927	2
3470.0	Cc72_00024531-RA	0.883280754685753	0.4666140797752004	1.3498948344609534	3
3471.0	Cc72_00011633-RA	0.8440792780944589	0.5057388583822625	1.3498181364767214	4
3472.0	Cc72_00029285-RA	0.8984038610064393	0.45137016384347195	1.3497740248499113	7
3473.0	Cc72_00023396-RA	0.9040386488651027	0.4457184087106637	1.3497570575757663	2
3474.0	Cc72_00052988-RA	0.8873826401691919	0.46232812087509045	1.3497107610442822	6
3475.0	Cc72_00017161-RA	0.8266725775390493	0.5230275962548626	1.349700173793912	4
3476.0	Cc72_00056127-RA	0.8876104416161512	0.4620858944363294	1.3496963360524807	2
3477.0	Cc72_00026587-RA	0.9008387416951851	0.44882546537891416	1.3496642070740992	5
3478.0	Cc72_00050739-RA	0.8877391153582391	0.46188595992271747	1.3496250752809567	6
3479.0	Cc72_00014971-RA	0.806664038491715	0.5428292908178848	1.3494933293095999	6
3480.0	Cc72_00034533-RA	0.895039878108039	0.45443985831138684	1.3494797364194258	2
3481.0	Cc72_00033957-RA	0.8829729493826138	0.46642067263313297	1.3493936220157468	2
3482.0	Cc72_00034866-RA	0.9067288287462827	0.4426478488717589	1.3493766776180416	2
3483.0	Cc72_00034759-RA	0.8640824478988939	0.4852593669291672	1.3493418148280611	2
3484.0	Cc72_00045130-RA	0.900556866867055	0.4487552029325431	1.3493120697995982	6
3485.0	Cc72_00032851-RA	0.894844497598935	0.4544630309140168	1.3493075285129519	7
3486.0	Cc72_00051469-RA	0.9728314092661918	0.37643265493945155	1.3492640642056433	2
3487.0	Cc72_00028141-RA	0.892221658836136	0.4570389808358183	1.3492606396719542	6
3488.0	Cc72_00010976-RA	0.8754400328029747	0.47376124462526703	1.3492012774282416	3
3489.0	Cc72_00054928-RA	0.8938664391918605	0.45528313723840874	1.3491495764302692	5
3490.0	Cc72_00013410-RA	0.8856765727529464	0.46347271012796165	1.3491492828809082	2
3491.0	Cc72_00007910-RA	0.8887776249775683	0.46031233413335576	1.349089959110924	4
3492.0	Cc72_00021297-RA	0.9103722443589003	0.4386670774384968	1.349039321797397	2
3493.0	Cc72_00015479-RA	0.9496885953997666	0.3992873184476553	1.348975913847422	2
3494.0	Cc72_00024864-RA	0.9432386031026433	0.4057212514711088	1.348959854573752	4
3495.0	Cc72_00015276-RA	0.9132664332364557	0.43568799104690314	1.3489544242833589	2
3496.0	Cc72_00000104-RA	0.888592236149132	0.46035147187854364	1.3489437080276756	6
3497.0	Cc72_00009808-RA	0.8813273843716357	0.46761201224443527	1.348939396616071	3
3498.0	Cc72_00002347-RA	0.8157313399628037	0.5331978448135264	1.34892918477633	4
3499.0	Cc72_00018165-RA	0.9152974246325338	0.43361277234367784	1.3489101969762116	2
3500.0	Cc72_00033806-RA	0.9174786031783561	0.43142069285737594	1.348899296035732	6
3501.0	Cc72_00035742-RA	0.8566813918378006	0.4922173876530366	1.3488987794908371	4
3502.0	Cc72_00007996-RA	0.8911764508284946	0.4577191244862675	1.3488955753147622	1
3503.0	Cc72_00004793-RA	0.8883744942600258	0.46050126039384187	1.3488757546538677	2
3504.0	Cc72_00052394-RA	0.897896296063302	0.4508963363933357	1.3487926324566377	3
3505.0	Cc72_00017418-RA	0.838975055888876	0.5097732651703692	1.3487483210592452	2
3506.0	Cc72_00018674-RA	0.8342473597764296	0.5142289280217356	1.348476287798165	2
3507.0	Cc72_00009809-RA	0.8855119651850308	0.46292827249834356	1.3484402376833744	3
3508.0	Cc72_00016650-RA	0.875183168916956	0.4732193413882753	1.3484025103052313	3
3509.0	Cc72_00052017-RA	0.8617058511008332	0.48668066298962387	1.348386514090457	7
3510.0	Cc72_00016641-RA	0.8973670426359	0.45098467102799833	1.3483517136638983	3
3511.0	Cc72_00025903-RA	0.894033012717626	0.45428056557972346	1.3483135782973494	2
3512.0	Cc72_00050047-RA	0.914041171731306	0.4342659299535775	1.3483071016848833	2
3513.0	Cc72_00014677-RA	0.8111736287880957	0.5371175074261137	1.3482911362142094	2
3514.0	Cc72_00027179-RA	0.899296724205307	0.44897636851033723	1.3482730927156443	3
3515.0	Cc72_00023071-RA	0.8747979870945979	0.4733515589177768	1.3481495460123747	3
3516.0	Cc72_00015364-RA	0.8773859931245911	0.47074515071798295	1.348131143842574	2
3517.0	Cc72_00005279-RA	0.8397271787685272	0.5083361542185139	1.348063332987041	6
3518.0	Cc72_00042981-RA	0.9053434078702454	0.4426875563756122	1.3480309642458574	2
3519.0	Cc72_00008080-RA	0.8645260667791792	0.48339038982652455	1.3479164566057038	7
3520.0	Cc72_00052620-RA	0.8644961597539138	0.4834065412830235	1.3479027010369373	3
3520.0	Cc72_00052622-RA	0.8644961597539138	0.4834065412830235	1.3479027010369373	3
3520.0	Cc72_00052624-RA	0.8644961597539138	0.4834065412830235	1.3479027010369373	3
3523.0	Cc72_00020105-RA	0.8781723696631824	0.46965565528769654	1.347828024950879	3
3524.0	Cc72_00019586-RA	0.9147075689895198	0.4330503793051122	1.347757948294632	4
3525.0	Cc72_00042897-RA	0.9029163642821554	0.44475795133669704	1.3476743156188524	7
3526.0	Cc72_00026478-RA	0.8826680168071306	0.46500580971623107	1.3476738265233617	4
3527.0	Cc72_00032607-RA	0.9527487396448507	0.394884548320462	1.3476332879653128	4
3528.0	Cc72_00007325-RA	0.8027463169621647	0.5448091315159802	1.347555448478145	2
3529.0	Cc72_00007668-RA	0.9002792935329907	0.44725428463146244	1.347533578164453	2
3530.0	Cc72_00034671-RA	0.8926343154851848	0.45488450159064625	1.347518817075831	6
3531.0	Cc72_00005392-RA	0.9328252122431618	0.4146779470389291	1.347503159282091	6
3532.0	Cc72_00047535-RA	0.9543544672252163	0.3931245598257318	1.347479027050948	2
3533.0	Cc72_00023493-RA	0.8588415859959286	0.4886012007798923	1.347442786775821	2
3534.0	Cc72_00032687-RA	0.8791997579625708	0.4682082650634635	1.3474080230260344	6
3535.0	Cc72_00045075-RA	0.8619520117068606	0.48541879033845964	1.3473708020453203	3
3536.0	Cc72_00014261-RA	0.8980266213334308	0.4492375763332425	1.3472641976666733	7
3537.0	Cc72_00022023-RA	0.9087876958201372	0.43846275939361884	1.347250455213756	7
3538.0	Cc72_00025857-RA	0.8739459593485139	0.4732963138138006	1.3472422731623146	3
3539.0	Cc72_00051736-RA	0.8771663249616508	0.4700684533888157	1.3472347783504666	6
3540.0	Cc72_00026584-RA	0.7850775983187123	0.5621490263202629	1.3472266246389752	3
3541.0	Cc72_00011257-RA	0.825923270419105	0.5212954845772196	1.3472187549963246	6
3542.0	Cc72_00039540-RA	0.8618693590696039	0.4853433840736683	1.347212743143272	2
3543.0	Cc72_00033859-RA	0.9154076388419479	0.43175981502828126	1.3471674538702292	2
3544.0	Cc72_00023414-RA	0.83763393705518	0.5094966339526079	1.3471305710077879	2
3545.0	Cc72_00041601-RA	0.9421046750819915	0.40502488847652884	1.3471295635585203	4
3546.0	Cc72_00025162-RA	0.9282225798061325	0.4188914007600751	1.3471139805662076	4
3547.0	Cc72_00008780-RA	0.8584796491860388	0.4886012007798923	1.347080849965931	6
3548.0	Cc72_00053155-RA	0.9067579894870093	0.44029350949276985	1.347051498979779	4
3549.0	Cc72_00050821-RA	0.8764368792320325	0.4705983559281985	1.347035235160231	7
3550.0	Cc72_00031868-RA	0.8900411248746922	0.45696015398554535	1.3470012788602377	7
3551.0	Cc72_00039095-RA	0.9083164548471727	0.43868326670419894	1.3469997215513716	6
3552.0	Cc72_00039722-RA	0.9365346810117366	0.4104270915621514	1.346961772573888	2
3553.0	Cc72_00051382-RA	0.8776764478864623	0.4692805587250497	1.346957006611512	7
3554.0	Cc72_00011889-RA	0.9069011571485743	0.44004256840985334	1.3469437255584276	2
3555.0	Cc72_00023076-RA	0.898631966791884	0.4482953496458066	1.3469273164376905	2
3556.0	Cc72_00041351-RA	0.8986644292731942	0.4482025636919288	1.346866992965123	2
3557.0	Cc72_00025274-RA	0.8923876231592112	0.4544554136890153	1.3468430368482265	4
3558.0	Cc72_00035943-RA	0.8452863692613612	0.501539136954036	1.346825506215397	4
3559.0	Cc72_00022673-RA	0.9114514398543926	0.435342604755337	1.3467940446097295	4
3560.0	Cc72_00033755-RA	0.8536018044943537	0.49319078345575956	1.3467925879501133	2
3561.0	Cc72_00008791-RA	0.8770875520311289	0.4696557970135941	1.346743349044723	2
3562.0	Cc72_00009468-RA	0.8904747559739803	0.4562135437860313	1.3466882997600116	3
3563.0	Cc72_00055451-RA	0.8923876231592112	0.45425293751845863	1.34664056067767	4
3564.0	Cc72_00037287-RA	0.8790972012040588	0.4675345994692596	1.3466318006733184	3
3565.0	Cc72_00021423-RA	0.8738594083877367	0.47274698837384854	1.3466063967615853	2
3566.0	Cc72_00008202-RA	0.8799813408789692	0.4665977984912963	1.3465791393702655	2
3567.0	Cc72_00035930-RA	0.8958489157692835	0.45070892809698143	1.3465578438662649	1
3568.0	Cc72_00053201-RA	0.8669961167327601	0.47946782782199443	1.3464639445547546	4
3569.0	Cc72_00005126-RA	0.8721558316131582	0.47426539499764947	1.3464212266108078	2
3570.0	Cc72_00006866-RA	0.8697493770864869	0.4766567828859466	1.3464061599724335	2
3571.0	Cc72_00004897-RA	0.8931745505448986	0.4531159129935748	1.3462904635384734	6
3572.0	Cc72_00055446-RA	0.9108811423116829	0.435342604755337	1.34622374706702	2
3572.0	Cc72_00044387-RA	0.9108811423116829	0.435342604755337	1.34622374706702	2
3574.0	Cc72_00024062-RA	0.9091684094859184	0.4369946247820118	1.34616303426793	2
3575.0	Cc72_00034716-RA	0.8993126603957113	0.44683948586202915	1.3461521462577406	4
3576.0	Cc72_00052371-RA	0.8892696927812045	0.4568677174265942	1.3461374102077988	2
3577.0	Cc72_00000978-RA	0.9003734091696328	0.44574880385750587	1.3461222130271386	6
3578.0	Cc72_00014730-RA	0.8893703014189653	0.45674386575026193	1.3461141671692274	3
